Season,name,position,team,total_points,bps,clean_sheets,bonus,influence,ict_index,minutes,goals_scored,threat,assists,creativity,value,selected
2018-19,Aaron Cresswell,DEF,West Ham,2,15,0,0,23.4,5.1,90,0,10.0,0,17.7,5.0,33239
2018-19,Aaron Wan-Bissaka,DEF,Man Utd,1,7,0,0,22.4,3.9,90,0,14.0,0,2.9,4.6,2118434
2018-19,Andrew Robertson,DEF,Liverpool,9,33,1,1,44.4,7.2,90,0,2.0,1,25.8,6.8,2335817
2018-19,Craig Cathcart,DEF,Watford,6,23,1,0,16.0,1.7,90,0,0.0,0,0.8,4.5,75285
2018-19,Ainsley Maitland-Niles,DEF,Arsenal,6,26,0,2,41.6,7.8,90,0,4.0,1,32.8,4.4,25200
2018-19,Angelo Ogbonna,DEF,West Ham,2,11,0,0,30.2,3.6,90,0,6.0,0,0.1,4.2,27679
2018-19,Issa Diop,DEF,West Ham,2,10,0,0,23.0,2.3,90,0,0.0,0,0.3,4.3,50105
2018-19,Patrick van Aanholt,DEF,Crystal Palace,3,18,0,1,15.6,8.7,90,0,4.0,0,67.3,5.4,285816
2018-19,Nathan Aké,DEF,Man City,1,14,0,0,11.8,3.0,90,0,18.0,0,0.3,5.0,310619
2018-19,Michael Keane,DEF,Everton,2,15,0,0,21.6,3.9,90,0,17.0,0,0.6,4.9,274693
2018-19,Ryan Bertrand,DEF,Leicester,1,10,0,0,10.0,1.8,90,0,2.0,0,6.3,4.8,118563
2018-19,Ryan Fredericks,DEF,West Ham,2,10,0,0,26.0,4.9,83,0,17.0,0,5.6,4.5,9692
2018-19,Yan Valery,DEF,Southampton,2,12,0,0,12.6,5.7,82,0,40.0,0,4.1,4.0,29522
2018-19,Virgil van Dijk,DEF,Liverpool,6,30,1,0,30.2,3.5,90,0,2.0,0,2.3,6.5,1713841
2018-19,Trent Alexander-Arnold,DEF,Liverpool,1,1,0,0,5.6,2.3,13,0,17.0,0,0.6,5.2,782481
2018-19,Terence Kongolo,DEF,Fulham,-1,6,0,0,14.2,3.0,55,0,4.0,0,11.8,4.3,14717
2018-19,Shkodran Mustafi,DEF,Arsenal,2,18,0,0,22.8,2.3,90,0,0.0,0,0.3,5.4,58930
2018-19,Sead Kolasinac,DEF,Arsenal,2,15,0,0,26.8,5.6,90,0,4.0,1,25.2,5.0,375506
2018-19,Mathias Jorgensen,DEF,Brentford,1,10,0,0,7.2,0.7,90,0,0.0,0,0.1,4.4,186470
2018-19,Martin Kelly,DEF,Crystal Palace,2,11,0,0,15.2,2.0,90,0,4.0,0,0.3,3.9,310744
2018-19,Kurt Zouma,DEF,West Ham,-1,9,0,0,24.2,5.8,90,0,23.0,0,10.4,5.0,67928
2018-19,Joel Matip,DEF,Liverpool,7,34,1,2,26.6,3.1,90,0,0.0,0,4.6,4.9,30458
2018-19,Jannik Vestergaard,DEF,Leicester,2,17,0,0,18.4,3.1,71,0,0.0,0,12.5,4.6,16907
2018-19,Jan Bednarek,DEF,Southampton,1,16,0,0,22.2,3.4,90,0,0.0,0,11.3,4.0,417850
2018-19,Jonjoe Kenny,DEF,Everton,2,15,0,0,18.4,2.2,90,0,0.0,0,3.4,4.2,11038
2018-19,Mamadou Sakho,DEF,Crystal Palace,3,18,0,1,27.4,3.0,90,0,2.0,0,1.0,4.9,117565
2018-19,Lee Peltier,DEF,West Brom,2,10,0,0,23.6,2.4,90,0,0.0,0,0.3,3.9,236483
2018-19,Jack Stephens,DEF,Southampton,10,30,0,3,50.0,8.8,90,1,35.0,0,2.6,4.2,12776
2018-19,Lucas Digne,DEF,Everton,2,16,0,0,21.6,8.0,90,0,1.0,0,57.2,5.3,557414
2018-19,Joe Bryan,DEF,Fulham,0,10,0,0,17.2,4.8,80,0,14.0,0,16.3,4.8,4639
2018-19,Tim Ream,DEF,Fulham,1,14,0,0,11.2,1.3,90,0,0.0,0,1.3,4.2,10299
2018-19,Maxime Le Marchand,DEF,Fulham,1,10,0,0,16.6,1.8,90,0,0.0,0,0.9,4.2,9323
2018-19,Cyrus Christie,DEF,Fulham,1,3,0,0,5.6,2.4,37,0,2.0,0,16.7,4.2,9386
2018-19,Luke Shaw,DEF,Man Utd,6,23,1,0,18.8,2.8,90,0,6.0,0,3.2,5.0,494953
2018-19,Chris Smalling,DEF,Man Utd,6,23,1,0,23.8,2.6,90,0,2.0,0,0.1,5.6,73908
2018-19,Denis Odoi,DEF,Fulham,1,11,0,0,22.6,2.6,90,0,0.0,0,3.2,4.4,7833
2018-19,Calum Chambers,DEF,Arsenal,0,9,0,0,19.6,5.2,90,0,19.0,0,13.2,4.2,56704
2018-19,Ryan Sessegnon,DEF,Spurs,1,2,0,0,0.2,0.3,9,0,2.0,0,0.3,6.0,121729
2018-19,Phil Jones,DEF,Man Utd,11,40,1,2,46.0,6.4,90,0,7.0,1,10.7,5.1,35171
2018-19,José Diogo Dalot Teixeira,DEF,Man Utd,6,22,1,0,13.0,3.0,90,0,3.0,0,13.7,5.3,5695
2018-19,Eric Bailly,DEF,Man Utd,1,3,0,0,2.2,0.2,5,0,0.0,0,0.0,5.0,83602
2018-19,Nicolás Otamendi,DEF,Man City,7,31,1,1,27.6,2.8,90,0,0.0,0,0.8,6.1,149217
2018-19,Kurt Zouma,DEF,West Ham,0,9,0,0,27.6,3.3,90,0,4.0,0,0.9,5.0,90355
2018-19,Kyle Walker,DEF,Man City,8,32,1,2,23.6,4.7,90,0,20.0,0,3.2,6.4,668991
2018-19,Lucas Digne,DEF,Everton,1,14,0,0,16.2,2.6,90,0,8.0,0,2.0,5.3,569662
2018-19,Michael Keane,DEF,Everton,1,12,0,0,13.4,1.6,90,0,2.0,0,0.4,4.9,331920
2018-19,Jonjoe Kenny,DEF,Everton,1,15,0,0,26.8,3.0,90,0,0.0,0,3.4,4.2,11629
2018-19,John Stones,DEF,Man City,6,28,1,0,18.4,2.0,90,0,0.0,0,1.7,5.2,359449
2018-19,Aymeric Laporte,DEF,Man City,15,36,1,3,54.4,8.1,90,1,24.0,0,3.0,5.9,767305
2018-19,Fernando Luiz Rosa,DEF,Man City,2,12,1,0,14.8,2.9,90,0,0.0,0,14.4,5.3,246895
2018-19,Virgil van Dijk,DEF,Liverpool,2,14,0,0,29.0,3.6,90,0,6.0,0,1.1,6.5,1692580
2018-19,Andrew Robertson,DEF,Liverpool,2,8,0,0,10.8,2.0,90,0,5.0,0,4.4,6.8,2313804
2018-19,Angelo Ogbonna,DEF,West Ham,2,10,0,0,16.4,1.6,90,0,0.0,0,0.0,4.2,27276
2018-19,Arthur Masuaku,DEF,West Ham,1,3,0,0,0.0,0.0,1,0,0.0,0,0.0,4.3,119148
2018-19,Aaron Cresswell,DEF,West Ham,2,7,0,0,7.6,1.8,90,0,10.0,0,0.6,5.0,32970
2018-19,Issa Diop,DEF,West Ham,2,8,0,0,13.0,1.7,90,0,4.0,0,0.0,4.3,49036
2018-19,Joel Matip,DEF,Liverpool,1,12,0,0,29.2,3.3,90,0,2.0,0,1.5,4.9,27172
2018-19,Ryan Fredericks,DEF,West Ham,2,10,0,0,12.6,1.3,90,0,0.0,0,0.4,4.5,9565
2018-19,Fernando Luiz Rosa,DEF,Man City,2,12,0,0,15.0,1.8,90,0,0.0,0,3.3,5.3,246895
2018-19,Kyle Walker,DEF,Man City,2,12,0,0,11.4,1.6,90,0,0.0,0,4.3,6.4,668991
2018-19,Konstantinos Mavropanos,DEF,Arsenal,1,4,0,0,3.4,0.4,11,0,0.0,0,0.1,4.7,5950
2018-19,Nicolás Otamendi,DEF,Man City,2,19,0,0,26.4,4.5,90,0,17.0,0,1.3,6.1,149217
2018-19,Sead Kolasinac,DEF,Arsenal,1,8,0,0,4.2,2.5,65,0,19.0,0,1.5,5.0,308352
2018-19,Aymeric Laporte,DEF,Man City,5,26,0,0,35.0,5.4,90,0,2.0,1,16.5,5.9,767305
2018-19,Shkodran Mustafi,DEF,Arsenal,1,10,0,0,12.4,1.3,78,0,0.0,0,0.1,5.4,60724
2018-19,Victor Lindelöf,DEF,Man Utd,7,28,1,1,16.0,1.8,90,0,2.0,0,0.4,4.9,248455
2018-19,Luke Shaw,DEF,Man Utd,6,28,1,1,28.6,6.9,90,0,2.0,0,38.8,5.0,476738
2018-19,Phil Jones,DEF,Man Utd,1,3,0,0,2.0,0.2,1,0,0.0,0,0.0,5.1,35908
2018-19,Ricardo Domingos Barbosa Pereira,DEF,Leicester,2,14,0,0,13.8,3.3,90,0,7.0,0,12.1,5.3,717730
2018-19,Eric Bailly,DEF,Man Utd,6,26,1,0,18.0,2.1,90,0,2.0,0,0.6,5.0,82570
2018-19,Jonny Evans,DEF,Leicester,2,12,0,0,15.6,2.2,90,0,6.0,0,0.4,4.8,16916
2018-19,Harry Maguire,DEF,Man Utd,2,12,0,0,14.4,2.6,90,0,8.0,0,3.7,5.4,533409
2018-19,Ashley Young,DEF,Aston Villa,8,30,1,2,21.0,5.3,90,0,0.0,0,31.9,5.7,106706
2018-19,Benjamin Chilwell,DEF,Chelsea,2,15,0,0,18.4,3.0,90,0,4.0,0,8.0,5.0,133849
2018-19,Lee Peltier,DEF,West Brom,6,21,1,0,5.8,1.1,90,0,0.0,0,4.8,3.9,224946
2018-19,Nathaniel Clyne,DEF,Crystal Palace,0,3,0,0,17.4,3.1,90,0,4.0,0,9.8,4.4,51522
2018-19,Nathan Aké,DEF,Man City,1,12,0,0,15.4,2.6,90,0,8.0,0,2.5,5.0,325522
2018-19,Willy Boly,DEF,Wolves,2,13,0,0,22.6,2.3,90,0,0.0,0,0.2,4.6,212211
2018-19,Aaron Wan-Bissaka,DEF,Man Utd,5,15,1,0,18.2,2.2,90,0,2.0,0,1.8,4.6,2096274
2018-19,Charlie Taylor,DEF,Burnley,2,12,0,0,17.0,2.1,90,0,0.0,0,4.0,4.4,23084
2018-19,Calum Chambers,DEF,Arsenal,1,15,0,0,13.4,3.2,90,0,5.0,0,13.5,4.2,57241
2018-19,Yan Valery,DEF,Southampton,1,4,0,0,2.2,0.4,13,0,2.0,0,0.1,4.0,30624
2018-19,Denis Odoi,DEF,Fulham,0,9,0,0,21.4,2.3,90,0,0.0,0,1.1,4.4,8185
2018-19,Andreas Christensen,DEF,Chelsea,6,31,1,0,26.2,2.7,90,0,0.0,0,0.8,5.0,23378
2018-19,David Luiz Moreira Marinho,DEF,Arsenal,13,42,1,1,50.0,8.9,90,1,25.0,0,14.3,5.9,850632
2018-19,César Azpilicueta,DEF,Chelsea,9,37,1,0,13.0,2.9,90,0,9.0,1,6.8,6.3,534444
2018-19,Cyrus Christie,DEF,Fulham,2,10,0,0,2.8,1.1,61,0,0.0,0,7.9,4.2,9805
2018-19,Craig Cathcart,DEF,Watford,8,31,1,2,43.0,4.3,90,0,0.0,0,0.4,4.5,59911
2018-19,Conor Coady,DEF,Wolves,1,8,0,0,10.0,1.3,90,0,0.0,0,3.0,4.5,40043
2018-19,Ben Mee,DEF,Burnley,1,7,0,0,5.6,2.1,90,0,4.0,0,11.0,4.6,107708
2018-19,Kurt Zouma,DEF,West Ham,0,10,0,0,19.8,2.3,90,0,2.0,0,1.3,5.0,90355
2018-19,Maxime Le Marchand,DEF,Fulham,0,13,0,0,29.0,3.0,90,0,0.0,0,0.9,4.2,9442
2018-19,Timothy Fosu-Mensah,DEF,Man Utd,1,4,0,0,3.6,0.7,28,0,2.0,0,1.5,4.5,22135
2018-19,Matt Doherty,DEF,Spurs,5,14,0,0,12.2,1.6,90,0,2.0,1,2.0,5.3,1467778
2018-19,Martín Montoya,DEF,Brighton,6,26,1,0,18.2,5.1,90,0,2.0,0,30.8,4.3,10441
2018-19,Romain Saïss,DEF,Wolves,1,3,0,0,3.4,0.6,41,0,2.0,0,0.8,4.2,34864
2018-19,Marcos Alonso,DEF,Chelsea,6,33,1,0,27.4,8.4,90,0,26.0,0,30.8,6.5,2020874
2018-19,Mamadou Sakho,DEF,Crystal Palace,7,29,1,1,19.8,2.5,90,0,4.0,0,0.8,4.9,111981
2018-19,Lewis Dunk,DEF,Brighton,6,25,1,0,13.8,3.7,90,0,12.0,0,10.8,4.5,157268
2018-19,Matt Targett,DEF,Aston Villa,1,14,0,0,17.4,9.1,90,0,29.0,0,44.7,4.2,14934
2018-19,Phil Bardsley,DEF,Burnley,1,7,0,0,11.0,3.2,90,0,18.0,0,2.8,4.2,9782
2018-19,Tim Ream,DEF,Fulham,1,6,0,0,11.2,1.3,45,0,0.0,0,1.4,4.2,10626
2018-19,Michael Keane,DEF,Everton,0,7,0,0,21.6,4.1,90,0,18.0,0,1.1,4.9,331920
2018-19,Patrick van Aanholt,DEF,Crystal Palace,6,26,1,0,13.8,5.1,90,0,8.0,0,28.8,5.4,283099
2018-19,Joe Bryan,DEF,Fulham,1,12,0,0,18.6,4.7,90,0,10.0,0,18.5,4.8,4642
2018-19,Jan Bednarek,DEF,Southampton,7,23,0,2,39.0,6.0,90,0,0.0,1,20.6,4.0,393352
2018-19,Terence Kongolo,DEF,Fulham,0,15,0,0,19.2,1.9,90,0,0.0,0,0.0,4.3,15107
2018-19,Jannik Vestergaard,DEF,Leicester,2,19,0,0,33.0,3.5,90,0,1.0,0,1.1,4.6,15965
2018-19,James Tomkins,DEF,Crystal Palace,6,22,1,0,16.4,3.3,90,0,6.0,0,10.3,4.3,180386
2018-19,James Tarkowski,DEF,Burnley,2,12,0,0,23.4,7.4,90,0,50.0,0,0.6,4.7,275540
2018-19,Shane Duffy,DEF,Brighton,6,21,1,0,20.0,4.7,90,0,27.0,0,0.3,4.6,301326
2018-19,Seamus Coleman,DEF,Everton,1,8,0,0,10.0,2.7,72,0,0.0,0,16.8,5.2,91186
2018-19,Ryan Bennett,DEF,Wolves,2,13,0,0,18.4,1.9,90,0,0.0,0,0.2,4.1,705692
2018-19,Jonjoe Kenny,DEF,Everton,0,18,0,0,15.2,4.3,53,0,1.0,0,26.8,4.2,11629
2018-19,Jonathan Castro Otto,DEF,Wolves,2,5,0,0,11.2,1.5,90,0,2.0,0,1.6,4.3,162769
2018-19,Jack Stephens,DEF,Southampton,2,9,0,0,14.8,1.7,90,0,2.0,0,0.4,4.2,12044
2018-19,Toby Alderweireld,DEF,Spurs,6,27,1,0,28.6,3.2,90,0,0.0,0,3.8,6.0,249516
2018-19,Eric Dier,DEF,Spurs,1,2,0,0,0.0,0.0,1,0,0.0,0,0.0,4.7,64170
2018-19,Fabian Schär,DEF,Newcastle,2,16,0,0,46.2,4.8,90,0,2.0,0,0.1,4.6,32662
2018-19,DeAndre Yedlin,DEF,Newcastle,1,9,0,0,33.8,5.3,90,0,4.0,0,15.1,4.5,55988
2018-19,Florian Lejeune,DEF,Newcastle,2,14,0,0,15.8,1.6,90,0,0.0,0,0.2,4.4,1410
2018-19,Jamaal Lascelles,DEF,Newcastle,2,11,0,0,18.6,1.9,90,0,0.0,0,0.7,4.6,173167
2018-19,Davinson Sánchez,DEF,Spurs,6,24,1,0,13.4,2.4,90,0,8.0,0,2.2,5.8,87839
2018-19,Danny Rose,DEF,Watford,1,2,0,0,0.6,0.3,12,0,2.0,0,0.7,5.8,70128
2018-19,Ben Wilmot,DEF,Watford,0,5,0,0,7.2,0.8,24,0,0.0,0,0.3,4.0,6384
2018-19,Benjamin Chilwell,DEF,Chelsea,7,28,0,3,51.8,7.0,90,0,6.0,1,11.7,5.1,129450
2018-19,Ricardo Domingos Barbosa Pereira,DEF,Leicester,1,13,0,0,22.8,2.8,90,0,0.0,0,5.5,5.3,731237
2018-19,Jonny Evans,DEF,Leicester,2,12,0,0,18.4,1.9,90,0,0.0,0,0.6,4.8,16727
2018-19,Davinson Sánchez,DEF,Spurs,2,15,0,0,26.2,4.5,90,0,18.0,0,1.0,5.8,87261
2018-19,Harry Maguire,DEF,Man Utd,8,21,0,1,49.8,7.0,90,1,19.0,0,0.7,5.4,523739
2018-19,Craig Cathcart,DEF,Watford,7,22,0,0,51.2,7.0,90,1,19.0,0,0.1,4.5,53200
2018-19,Danny Rose,DEF,Watford,7,26,0,2,38.4,11.2,90,0,22.0,1,51.9,5.8,56076
2018-19,Joel Matip,DEF,Liverpool,1,12,0,0,24.0,3.2,90,0,4.0,0,4.4,4.9,25843
2018-19,Virgil van Dijk,DEF,Liverpool,2,16,0,0,19.8,2.8,90,0,4.0,0,4.2,6.5,1690921
2018-19,Serge Aurier,DEF,Spurs,1,10,0,0,16.8,1.9,45,0,0.0,0,2.5,5.8,33139
2018-19,Andrew Robertson,DEF,Liverpool,2,9,0,0,8.0,2.9,90,0,11.0,0,9.8,6.7,2305780
2018-19,Toby Alderweireld,DEF,Spurs,2,14,0,0,18.0,5.6,90,0,22.0,0,15.9,6.0,249996
2018-19,Jack Stephens,DEF,Southampton,2,17,0,0,30.0,3.3,90,0,0.0,0,2.7,4.2,11710
2018-19,James Tomkins,DEF,Crystal Palace,2,14,0,0,17.0,2.4,90,0,6.0,0,0.6,4.3,187941
2018-19,César Azpilicueta,DEF,Chelsea,0,13,0,0,20.0,7.1,90,0,28.0,0,22.9,6.3,540190
2018-19,Jan Bednarek,DEF,Southampton,1,13,0,0,30.8,3.6,90,0,4.0,0,1.6,3.9,374247
2018-19,Jannik Vestergaard,DEF,Leicester,2,13,0,0,14.6,1.6,74,0,0.0,0,1.6,4.6,15839
2018-19,Mamadou Sakho,DEF,Crystal Palace,2,9,0,0,4.4,2.9,90,0,24.0,0,0.3,4.9,110303
2018-19,Matt Targett,DEF,Aston Villa,7,24,0,2,27.4,7.0,90,0,6.0,1,36.6,4.2,11713
2018-19,Patrick van Aanholt,DEF,Crystal Palace,3,21,0,1,18.6,4.7,90,0,5.0,0,23.3,5.4,251752
2018-19,Aaron Wan-Bissaka,DEF,Man Utd,1,15,0,0,26.4,2.8,90,0,0.0,0,1.3,4.5,2075508
2018-19,David Luiz Moreira Marinho,DEF,Arsenal,0,9,0,0,14.2,2.2,90,0,2.0,0,5.4,5.9,850355
2018-19,Antonio Rüdiger,DEF,Chelsea,0,15,0,0,18.6,3.0,90,0,2.0,0,8.9,6.0,267399
2018-19,Yan Valery,DEF,Southampton,2,17,0,0,20.4,2.6,61,0,0.0,0,5.2,4.0,26931
2018-19,Emerson Palmieri dos Santos,DEF,Chelsea,0,12,0,0,13.4,2.7,90,0,6.0,0,7.5,5.2,7726
2018-19,Nathan Aké,DEF,Man City,6,27,1,0,31.0,3.1,90,0,0.0,0,0.1,5.0,283569
2018-19,Scott Dann,DEF,Crystal Palace,1,3,0,0,0.2,0.0,1,0,0.0,0,0.0,4.4,783
2018-19,Nathaniel Clyne,DEF,Crystal Palace,6,29,1,0,19.6,2.6,90,0,2.0,0,4.3,4.4,34882
2018-19,DeAndre Yedlin,DEF,Newcastle,2,8,0,0,14.2,1.6,90,0,1.0,0,0.8,4.5,56383
2018-19,John Stones,DEF,Man City,1,13,0,0,18.2,2.2,90,0,0.0,0,4.0,5.2,344055
2018-19,James Tarkowski,DEF,Burnley,1,15,0,0,37.8,3.8,90,0,0.0,0,0.1,4.7,264377
2018-19,Victor Lindelöf,DEF,Man Utd,10,27,0,3,50.0,10.7,90,1,55.0,0,2.3,4.9,182010
2018-19,Jamaal Lascelles,DEF,Newcastle,2,8,0,0,9.2,0.9,90,0,0.0,0,0.0,4.6,171988
2018-19,Florian Lejeune,DEF,Newcastle,2,14,0,0,22.2,2.8,90,0,6.0,0,0.0,4.4,1215
2018-19,Javier Manquillo,DEF,Newcastle,1,2,0,0,0.0,0.0,1,0,0.0,0,0.0,4.3,17555
2018-19,Fabian Schär,DEF,Newcastle,1,3,0,0,23.0,2.3,90,0,0.0,0,0.2,4.6,25962
2018-19,Fernando Luiz Rosa,DEF,Man City,2,5,0,0,10.8,2.6,90,0,4.0,0,10.8,5.3,237729
2018-19,Ben Mee,DEF,Burnley,1,15,0,0,40.2,4.2,90,0,2.0,0,0.2,4.6,105223
2018-19,Aymeric Laporte,DEF,Man City,0,15,0,0,26.8,3.2,90,0,0.0,0,5.1,5.9,707952
2018-19,Ashley Young,DEF,Aston Villa,1,16,0,0,12.0,5.8,90,0,3.0,0,42.7,5.7,109004
2018-19,Phil Bardsley,DEF,Burnley,1,10,0,0,22.8,2.4,90,0,0.0,0,0.8,4.2,8129
2018-19,Phil Jones,DEF,Man Utd,1,18,0,0,16.8,3.0,90,0,0.0,0,12.8,5.1,36025
2018-19,Charlie Taylor,DEF,Burnley,0,9,0,0,19.8,2.0,90,0,0.0,0,0.6,4.4,21421
2018-19,Luke Shaw,DEF,Man Utd,1,16,0,0,18.8,9.4,90,0,17.0,0,58.2,5.0,487712
2018-19,Kyle Walker,DEF,Man City,1,16,0,0,18.6,2.7,90,0,0.0,0,8.6,6.4,651541
2018-19,Conor Coady,DEF,Wolves,6,26,1,0,7.4,0.7,90,0,0.0,0,0.0,4.5,39469
2018-19,Arthur Masuaku,DEF,West Ham,2,15,0,0,15.8,2.2,90,0,4.0,0,1.9,4.3,121364
2018-19,Angelo Ogbonna,DEF,West Ham,1,8,0,0,11.4,1.2,90,0,0.0,0,0.3,4.2,27444
2018-19,Denis Odoi,DEF,Fulham,1,18,0,0,25.4,4.7,90,0,20.0,0,1.3,4.4,8619
2018-19,Calum Chambers,DEF,Arsenal,7,31,0,0,50.8,8.4,90,1,25.0,0,8.0,4.2,53653
2018-19,Cyrus Christie,DEF,Fulham,1,10,0,0,16.2,3.1,90,0,8.0,0,7.1,4.2,9958
2018-19,Ryan Bennett,DEF,Wolves,5,19,1,0,5.0,0.6,90,0,0.0,0,1.0,4.1,677709
2018-19,Romain Saïss,DEF,Wolves,12,34,1,1,45.8,8.5,90,1,38.0,0,0.7,4.2,12518
2018-19,Matt Doherty,DEF,Spurs,6,30,1,0,21.4,6.9,90,0,25.0,0,22.8,5.2,1413263
2018-19,Michael Keane,DEF,Everton,9,28,1,3,30.6,3.1,90,0,0.0,0,0.2,4.9,200240
2018-19,Ryan Sessegnon,DEF,Spurs,1,7,0,0,10.2,2.1,13,0,0.0,0,10.3,6.0,126069
2018-19,Rúben Gonçalo Silva Nascimento Vinagre,DEF,Wolves,1,3,0,0,2.2,0.5,1,0,2.0,0,0.3,4.3,5617
2018-19,Sead Kolasinac,DEF,Arsenal,5,21,0,0,15.4,5.6,90,0,28.0,1,12.4,4.9,306534
2018-19,Tim Ream,DEF,Fulham,0,2,0,0,1.2,0.2,26,0,0.0,0,0.3,4.2,11168
2018-19,Terence Kongolo,DEF,Fulham,2,10,0,0,16.8,3.3,90,0,0.0,0,15.8,4.3,15534
2018-19,Shkodran Mustafi,DEF,Arsenal,2,18,0,0,30.8,5.6,90,0,24.0,0,0.8,5.4,61803
2018-19,Shane Duffy,DEF,Brighton,-1,12,0,0,37.0,5.5,90,0,17.0,0,0.5,4.6,294433
2018-19,Seamus Coleman,DEF,Everton,7,24,1,1,17.6,2.9,90,0,6.0,0,5.3,5.2,63502
2018-19,Maxime Le Marchand,DEF,Fulham,1,20,0,0,23.2,4.3,90,0,9.0,0,11.0,4.2,9532
2018-19,Jonjoe Kenny,DEF,Everton,1,4,0,0,1.4,0.1,20,0,0.0,0,0.0,4.2,9845
2018-19,Jonathan Castro Otto,DEF,Wolves,6,22,1,0,12.6,5.5,90,0,29.0,0,13.4,4.3,146637
2018-19,Joe Bryan,DEF,Fulham,4,25,0,0,28.8,4.6,76,0,2.0,1,15.6,4.8,4769
2018-19,Issa Diop,DEF,West Ham,1,18,0,0,27.0,2.8,90,0,0.0,0,0.7,4.3,50762
2018-19,Mathias Jorgensen,DEF,Brentford,2,15,0,0,21.2,3.6,90,0,4.0,0,11.1,4.4,194527
2018-19,Lee Peltier,DEF,West Brom,1,8,0,0,22.2,2.5,90,0,2.0,0,1.1,3.9,217538
2018-19,Martín Montoya,DEF,Brighton,3,27,0,0,51.2,8.1,90,0,0.0,1,30.2,4.3,8978
2018-19,Lucas Digne,DEF,Everton,-2,-5,0,0,0.0,0.0,11,0,0.0,0,0.1,5.3,1062926
2018-19,Lewis Dunk,DEF,Brighton,-1,13,0,0,27.0,2.8,90,0,0.0,0,0.6,4.5,162380
2018-19,Kurt Zouma,DEF,West Ham,6,23,1,0,19.2,2.4,90,0,4.0,0,0.4,5.0,31887
2018-19,Toby Alderweireld,DEF,Spurs,1,16,0,0,16.8,2.6,90,0,2.0,0,6.8,6.0,253394
2018-19,Tim Ream,DEF,Fulham,1,7,0,0,6.8,2.7,90,0,0.0,0,20.3,4.2,11146
2018-19,Calum Chambers,DEF,Arsenal,1,18,0,0,25.0,6.9,90,0,33.0,0,11.0,4.2,52236
2018-19,Ryan Sessegnon,DEF,Spurs,1,-1,0,0,2.2,1.3,35,0,0.0,0,10.3,6.0,127723
2018-19,Danny Rose,DEF,Watford,1,15,0,0,13.4,7.3,90,0,24.0,0,35.3,5.8,53937
2018-19,Eric Dier,DEF,Spurs,1,3,0,0,1.8,0.4,11,0,0.0,0,2.0,4.7,63848
2018-19,Denis Odoi,DEF,Fulham,1,8,0,0,13.4,3.1,90,0,7.0,0,10.3,4.4,7820
2018-19,Davinson Sánchez,DEF,Spurs,1,5,0,0,10.4,1.8,90,0,6.0,0,1.1,5.8,86785
2018-19,Maxime Le Marchand,DEF,Fulham,1,12,0,0,20.4,2.7,90,0,6.0,0,0.3,4.2,9570
2018-19,Joe Bryan,DEF,Fulham,1,9,0,0,25.2,4.7,90,0,20.0,0,1.8,4.8,4621
2018-19,Cyrus Christie,DEF,Fulham,1,10,0,0,18.2,3.3,90,0,0.0,0,14.4,4.2,9694
2018-19,Aymeric Laporte,DEF,Man City,6,29,1,0,24.4,2.6,90,0,0.0,0,1.9,5.9,674963
2018-19,Kyle Walker,DEF,Man City,8,31,1,0,28.2,5.4,90,0,2.0,1,23.8,6.4,635278
2018-19,Fernando Luiz Rosa,DEF,Man City,0,2,0,0,6.8,4.9,58,0,22.0,0,19.8,5.3,243874
2018-19,Nicolás Otamendi,DEF,Man City,6,30,1,0,14.8,2.2,90,0,4.0,0,3.2,6.1,147913
2018-19,Terence Kongolo,DEF,Fulham,1,9,0,0,14.2,2.3,90,0,9.0,0,0.2,4.3,16055
2018-19,Sead Kolasinac,DEF,Arsenal,6,32,1,0,26.8,7.1,90,0,10.0,0,33.9,4.9,222767
2018-19,Ainsley Maitland-Niles,DEF,Arsenal,1,4,0,0,10.0,1.0,23,0,0.0,0,0.1,4.4,28224
2018-19,César Azpilicueta,DEF,Chelsea,1,14,0,0,18.0,3.8,90,0,0.0,0,19.8,6.3,548608
2018-19,David Luiz Moreira Marinho,DEF,Arsenal,0,13,0,0,13.6,3.4,90,0,2.0,0,18.3,5.9,818393
2018-19,Marcos Alonso,DEF,Chelsea,1,7,0,0,7.0,4.3,90,0,30.0,0,6.3,6.6,2182963
2018-19,Antonio Rüdiger,DEF,Chelsea,1,14,0,0,12.6,2.8,90,0,4.0,0,11.1,6.0,273907
2018-19,Héctor Bellerín,DEF,Arsenal,11,39,1,2,39.8,5.9,71,0,4.0,1,15.3,5.4,351729
2018-19,Sokratis Papastathopoulos,DEF,Arsenal,11,39,1,2,37.8,5.6,90,0,4.0,1,14.6,5.1,71125
2018-19,James Tomkins,DEF,Crystal Palace,6,24,0,0,57.0,7.4,90,1,17.0,0,0.0,4.3,159677
2018-19,Fabian Schär,DEF,Newcastle,21,50,1,3,77.8,13.2,90,2,54.0,0,0.2,4.6,7727
2018-19,Jannik Vestergaard,DEF,Leicester,2,13,0,0,26.2,4.5,90,0,18.0,0,0.3,4.6,14782
2018-19,James Tarkowski,DEF,Burnley,6,18,1,0,15.0,2.2,90,0,7.0,0,0.3,4.7,266419
2018-19,Issa Diop,DEF,West Ham,1,17,0,0,18.6,1.9,90,0,0.0,0,0.6,4.3,51812
2018-19,Francisco Femenía Far,DEF,Watford,9,42,1,3,30.6,6.9,76,0,0.0,0,38.2,4.2,99559
