Season,name,position,team,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
,Gabriel Fernando de Jesus,FWD,,6,21,44.0,1,14.8,0,102.0,90,2.1,0,96,0,259907
,Phil Foden,MID,,1,3,0.2,0,0.1,0,0.0,1,0.3,0,51,0,22856
,Ayoze Pérez,MID,,2,6,7.4,0,2.2,0,3.0,67,11.7,0,61,0,337973
,Riyad Mahrez,MID,,8,30,50.8,1,21.6,1,114.0,90,50.7,0,83,0,244558
,Rodrigo Hernandez,MID,,1,9,1.8,0,0.4,0,0.0,11,1.9,0,54,0,82104
,Wilfred Ndidi,MID,,1,13,13.8,0,1.4,0,0.0,90,0.4,0,50,0,192821
,Demarai Gray,MID,,1,0,0.4,0,0.3,0,2.0,22,0.9,0,51,0,18175
,Sergio Agüero,FWD,,1,2,0.0,0,0.2,0,2.0,1,0.0,0,117,0,709622
,James Maddison,MID,,2,9,8.0,0,2.7,0,7.0,90,12.1,0,78,0,1946385
,Dwight McNeil,MID,,2,1,1.0,0,0.6,0,0.0,81,4.8,0,60,1,53856
,Onel Hernández,MID,,1,5,2.0,0,0.2,0,0.0,3,0.3,0,53,0,5658
,Callum Wilson,FWD,,1,1,1.8,0,1.1,0,4.0,45,5.3,0,74,0,343493
,Aaron Lennon,MID,,1,1,0.4,0,0.1,0,0.0,25,0.6,0,47,0,6598
,Glenn Murray,FWD,,1,-2,0.8,0,0.9,0,4.0,45,4.2,0,55,0,55759
,Yves Bissouma,MID,,0,1,4.4,0,2.5,0,14.0,34,6.8,0,50,0,998
,Luke Freeman,MID,,1,4,2.2,0,0.8,0,0.0,52,5.9,0,51,0,4976
,Oliver Norwood,MID,,3,13,16.4,0,3.2,0,0.0,81,15.2,0,49,1,21998
,James McArthur,MID,,2,13,18.0,0,10.5,0,73.0,85,14.3,0,52,0,52545
,João Filipe Iria Santos Moutinho,MID,,4,22,22.6,0,7.1,0,18.0,90,30.0,1,54,0,416178
,Jay Rodriguez,FWD,,8,32,35.0,1,5.2,3,17.0,15,0.0,0,57,0,15205
,Ashley Westwood,MID,,5,11,20.4,0,3.5,0,2.0,90,12.8,1,54,1,23529
,Max Meyer,MID,,1,0,0.0,0,0.3,0,6.0,4,0.1,0,52,0,5951
,Isaac Hayden,MID,,3,8,4.4,0,1.4,0,4.0,63,5.7,0,44,1,272038
,Mahmoud Ahmed Ibrahim Hassan,MID,,1,4,8.0,0,6.2,0,35.0,22,18.5,0,52,0,108968
,Jordan Ayew,FWD,,2,13,21.6,0,9.0,0,22.0,90,46.8,0,50,0,473577
,Jack Grealish,MID,,8,34,59.2,1,19.0,1,45.0,90,85.3,0,62,0,863510
,Douglas Luiz Soares de Paulo,MID,,2,11,4.0,0,4.6,0,20.0,90,21.8,0,44,0,251847
,Che Adams,FWD,,1,1,0.0,0,0.0,0,0.0,3,0.0,0,54,0,24073
,Andy Carroll,FWD,,2,2,5.0,0,4.7,0,28.0,90,13.5,0,54,1,8972
,Wilfried Zaha,MID,,2,1,8.4,0,4.7,0,31.0,90,7.3,0,68,0,974571
,Dwight Gayle,FWD,,1,3,0.0,0,0.0,0,0.0,13,0.0,0,50,0,3496
,Dale Stephens,MID,,2,12,10.8,0,2.7,0,0.0,90,16.6,0,44,0,156814
,Dan Gosling,MID,,2,7,8.8,0,1.4,0,4.0,90,1.4,0,49,0,2176
,James Ward-Prowse,MID,,4,21,37.2,0,6.7,0,14.0,90,15.8,1,59,0,151437
,Leandro Trossard,MID,,1,3,0.0,0,0.1,0,0.0,45,1.2,0,58,0,26126
,Joshua King,FWD,,2,3,7.4,0,1.4,0,2.0,90,4.8,0,61,0,284900
,Diogo Jota,MID,,2,8,3.2,0,2.7,0,18.0,76,5.7,0,61,0,251929
,Danny Ings,FWD,,13,54,75.8,2,16.0,3,67.0,86,17.0,0,64,0,888726
,Pierre-Emile Højbjerg,MID,,2,15,23.2,0,5.5,0,20.0,90,12.1,0,48,0,26969
,Kenny McLean,MID,,2,9,11.6,0,4.8,0,33.0,90,3.4,0,49,0,12414
,Adama Traoré,MID,,2,15,23.2,0,11.9,0,46.0,90,49.9,0,53,0,491547
,Lys Mousset,FWD,,1,1,0.0,0,0.2,0,3.0,27,0.1,0,51,0,416588
,Oriol Romeu Vidal,MID,,1,2,4.2,0,0.4,0,0.0,14,0.1,0,44,0,63952
,Patrick Cutrone,FWD,,1,3,3.0,0,0.9,0,4.0,1,1.5,0,56,0,39354
,Nathan Redmond,MID,,2,6,6.6,0,4.5,0,10.0,90,28.6,0,62,0,41899
,Shane Long,FWD,,5,10,3.8,0,7.9,0,64.0,81,11.0,1,46,0,149161
,Wesley Moraes,FWD,,2,1,0.0,0,5.3,0,52.0,90,3.7,0,57,0,122658
,Pedro Lomba Neto,MID,,1,8,6.2,0,4.0,0,18.0,13,15.3,0,50,0,2925
,Leander Dendoncker,MID,,2,12,10.8,0,1.2,0,0.0,90,1.0,0,44,0,719869
,Marvelous Nakamba,MID,,2,16,14.6,0,2.8,0,0.0,82,13.5,0,44,0,72948
,Miguel Almirón,MID,,10,35,55.0,1,9.9,3,36.0,90,7.9,0,58,1,27346
,Raúl Jiménez,FWD,,7,30,38.6,1,13.1,1,66.0,90,26.2,0,75,0,1307730
,Rúben Diogo da Silva Neves,MID,,2,15,10.2,0,2.6,0,1.0,90,14.7,0,53,0,367327
,Stuart Armstrong,MID,,2,6,3.2,0,1.1,0,6.0,75,2.1,0,52,0,5776
,John Lundstram,MID,,6,22,8.8,0,2.1,0,8.0,90,4.3,0,52,1,3586554
,Cheikhou Kouyaté,MID,,2,16,16.8,0,2.1,0,4.0,90,0.3,0,49,0,12733
,Jonjo Shelvey,MID,,3,12,7.6,0,3.3,0,10.0,90,15.7,0,51,1,111930
,Ryan Fraser,MID,,2,12,9.4,0,3.0,0,2.0,90,19.0,0,69,0,221543
,John McGinn,MID,,1,3,0.0,0,0.0,0,0.0,7,1.1,0,57,0,595690
,Christian Benteke,FWD,,2,7,9.0,0,6.9,0,47.0,90,12.7,0,57,0,40603
,Ben Osborn,MID,,1,7,4.4,0,1.8,0,2.0,37,11.9,0,47,0,2307
,Teemu Pukki,FWD,,2,-2,13.2,0,8.3,0,66.0,90,3.5,0,66,0,1232632
,Joelinton Cássio Apolinário de Lira,FWD,,2,6,11.8,0,3.4,0,18.0,76,4.3,0,56,1,67818
,Jack Cork,MID,,3,6,6.8,0,0.9,0,0.0,90,1.8,0,49,1,12976
,Davy Pröpper,MID,,2,10,8.2,0,4.3,0,22.0,90,13.0,0,49,0,27074
,Aaron Connolly,FWD,,1,-1,2.2,0,2.4,0,21.0,45,1.0,0,46,0,119562
,Chris Wood,FWD,,2,-1,0.0,0,0.0,0,2.0,90,1.7,0,62,1,72502
,Robbie Brady,MID,,1,3,0.2,0,0.0,0,0.0,8,0.0,0,55,0,3402
,Michael Obafemi,FWD,,1,3,0.0,0,0.0,0,0.0,8,0.0,0,49,0,12623
,Aaron Mooy,MID,,2,12,18.4,0,7.4,0,23.0,90,32.8,0,48,0,14666
,Oliver McBurnie,FWD,,8,33,34.8,1,5.5,2,17.0,62,3.1,0,57,1,8811
,Jeff Hendrick,MID,,2,4,0.0,0,0.2,0,2.0,64,0.1,0,54,1,9694
,Neal Maupay,FWD,,2,5,0.2,0,1.6,0,14.0,90,1.6,0,58,0,133174
,Pascal Groß,MID,,1,2,0.0,0,0.5,0,0.0,45,5.1,0,64,0,42873
,Anwar El Ghazi,MID,,1,1,6.8,0,7.1,0,35.0,67,28.9,0,55,0,91519
,Ashley Barnes,FWD,,1,-2,0.0,0,1.0,0,8.0,74,2.3,0,62,1,224422
,James McCarthy,MID,,2,8,8.0,0,1.4,0,3.0,90,2.9,0,44,0,42168
,Sean Longstaff,MID,,1,3,2.0,0,0.3,0,0.0,26,1.3,0,50,0,19992
,Conor Hourihane,MID,,1,3,2.4,0,1.0,0,5.0,55,2.8,0,57,0,11731
,Todd Cantwell,MID,,10,33,41.4,1,6.3,3,17.0,86,4.9,0,47,0,1400304
,Luka Milivojevic,MID,,2,13,21.4,0,6.5,0,17.0,90,26.7,0,67,0,173438
,David McGoldrick,FWD,,1,2,3.8,0,2.3,0,16.0,90,2.7,0,54,1,18578
,Richarlison de Andrade,FWD,,3,9,7.2,0,6.2,0,32.0,90,22.3,0,79,1,691769
,Emile Smith Rowe,MID,,3,8,6.4,0,1.0,0,0.0,65,4.0,0,45,1,168
,Fabian Delph,MID,,6,26,13.6,0,1.9,0,0.0,71,5.8,0,53,1,11922
,Cenk Tosun,FWD,,2,4,0.0,0,1.1,0,11.0,68,1.1,0,57,1,7998
,Moise Kean,FWD,,1,1,0.0,0,0.0,0,0.0,10,0.1,0,64,0,104531
,Lucas Torreira,MID,,3,18,28.6,0,4.2,0,0.0,90,13.2,0,47,1,86124
,Alex Iwobi,MID,,1,3,0.0,0,0.0,0,0.0,10,0.3,0,56,0,83831
,Reiss Nelson,MID,,3,9,9.8,0,3.5,0,4.0,90,21.4,0,53,1,7099
,Dominic Calvert-Lewin,FWD,,2,7,5.6,0,3.1,0,22.0,90,3.3,0,57,1,103969
,Granit Xhaka,MID,,3,14,9.6,0,1.4,0,0.0,90,4.3,0,51,1,43798
,Alexandre Lacazette,FWD,,1,4,2.0,0,0.2,0,0.0,12,0.0,0,93,0,122899
,Pierre-Emerick Aubameyang,MID,,2,1,3.4,0,6.1,0,54.0,77,3.8,0,108,1,1403413
,Joseph Willock,MID,,0,1,1.4,0,1.2,0,0.0,24,10.3,0,48,0,13806
,Tom Davies,MID,,2,3,5.8,0,2.7,0,9.0,90,12.3,0,53,1,11469
,Bukayo Saka,MID,,2,8,16.6,0,1.9,0,0.0,90,2.0,0,45,1,39557
,Gylfi Sigurdsson,MID,,2,1,1.8,0,1.5,0,11.0,90,1.7,0,74,1,187656
,Gabriel Teodoro Martinelli Silva,MID,,2,4,4.0,0,1.1,0,5.0,90,2.1,0,45,1,138085
,Yves Bissouma,MID,,2,14,13.8,0,4.0,0,22.0,84,4.0,0,50,0,931
,Davy Pröpper,MID,,1,10,15.6,0,5.7,0,26.0,90,15.7,0,49,0,27102
,Steven Alzate,MID,,1,3,0.2,0,0.3,0,2.0,6,0.3,0,45,0,6140
,Jordan Ayew,FWD,,2,13,7.8,0,2.4,0,1.0,90,15.2,0,51,0,509199
,Luka Milivojevic,MID,,2,12,10.4,0,2.6,0,0.0,90,15.8,0,67,0,175014
,Pascal Groß,MID,,8,29,27.6,0,9.8,3,11.0,90,59.3,1,64,0,38911
,Max Meyer,MID,,1,3,3.8,0,0.6,0,1.0,23,0.8,0,52,0,5987
,James McCarthy,MID,,1,6,7.6,0,1.6,0,7.0,45,1.6,0,44,0,43026
,James McArthur,MID,,2,9,10.6,0,1.6,0,3.0,90,2.3,0,52,0,52790
,Christian Benteke,FWD,,1,-1,12.2,0,10.6,0,75.0,90,18.5,0,57,0,40572
,Wilfried Zaha,MID,,8,28,43.0,1,8.4,1,25.0,90,16.2,0,68,0,863571
,Jairo Riedewald,MID,,1,7,10.2,0,1.1,0,0.0,45,0.4,0,45,0,953
,Aaron Mooy,MID,,2,9,6.4,0,3.4,0,7.0,90,21.0,0,48,0,13308
,Neal Maupay,FWD,,6,23,37.4,1,10.2,0,60.0,90,4.1,0,58,0,90473
,Leandro Trossard,MID,,2,14,14.6,0,5.0,0,17.0,83,17.9,0,58,0,23381
,Cheikhou Kouyaté,MID,,2,4,5.6,0,0.8,0,2.0,66,0.8,0,49,0,12731
,Phil Foden,MID,,4,14,25.8,0,7.1,0,22.0,55,23.6,1,51,0,20945
,Pierre-Emerick Aubameyang,MID,,2,4,0.0,0,0.4,0,5.0,90,0.3,0,108,0,1385735
,Mesut Özil,MID,,1,7,3.4,0,1.9,0,2.0,58,13.8,0,72,0,62337
,Kevin De Bruyne,MID,,19,59,80.4,2,16.2,3,50.0,90,32.0,1,102,1,2708340
,Raheem Sterling,MID,,10,31,37.4,1,12.0,2,51.0,90,31.4,0,118,1,1702237
,Ilkay Gündogan,MID,,2,11,8.8,0,2.9,0,1.0,69,19.6,0,52,1,90840
,Nicolas Pépé,MID,,2,7,5.8,0,2.2,0,3.0,90,12.9,0,91,0,160011
,Rodrigo Hernandez,MID,,2,7,14.4,0,3.0,0,0.0,90,15.8,0,54,1,78772
,Emile Smith Rowe,MID,,1,5,3.4,0,0.6,0,0.0,31,2.3,0,45,0,0
,Gabriel Teodoro Martinelli Silva,MID,,2,10,12.4,0,4.0,0,27.0,90,0.8,0,45,0,126266
,Bukayo Saka,MID,,1,4,8.0,0,1.1,0,2.0,50,1.1,0,45,0,44138
,Joseph Willock,MID,,1,3,0.0,0,0.0,0,0.0,9,0.3,0,48,0,14008
,Riyad Mahrez,MID,,1,1,4.0,0,2.5,0,17.0,20,3.7,0,83,0,249079
,Gabriel Fernando de Jesus,FWD,,5,11,23.6,0,6.2,0,25.0,90,12.9,1,96,1,243491
,Matteo Guendouzi,MID,,2,14,11.0,0,3.0,0,12.0,90,6.8,0,45,0,556410
,Lucas Torreira,MID,,2,18,15.6,0,3.0,0,3.0,80,11.8,0,47,0,86569
,Bernardo Mota Veiga de Carvalho e Silva,MID,,1,10,8.0,0,2.2,0,0.0,34,14.2,0,79,0,717069
,Anthony Martial,FWD,,2,5,7.0,0,3.1,0,10.0,90,13.5,0,76,0,468346
,Bamidele Alli,MID,,2,10,13.6,0,5.0,0,22.0,90,14.8,0,87,0,902353
,Harry Kane,FWD,,1,10,15.4,0,5.5,0,27.0,90,12.1,0,109,0,1378160
,Mason Greenwood,MID,,8,28,35.2,1,5.8,3,11.0,25,11.6,0,43,0,740980
,Marcus Rashford,MID,,2,1,12.8,0,6.9,0,40.0,90,16.3,0,90,0,1825049
,Tom Davies,MID,,1,6,11.8,0,1.3,0,0.0,90,1.4,0,53,0,11301
,Richarlison de Andrade,FWD,,1,-1,16.4,0,4.4,0,14.0,90,13.5,0,78,0,519154
,Leander Dendoncker,MID,,1,7,13.0,0,1.8,0,4.0,90,1.3,0,44,0,724358
,Jesse Lingard,MID,,2,0,0.0,0,4.0,0,8.0,64,32.3,0,63,0,56776
,Daniel James,MID,,5,21,29.2,0,11.7,0,47.0,85,40.8,1,61,0,783659
,Harry Winks,MID,,1,5,3.0,0,0.3,0,0.0,1,0.0,0,53,0,19703
,Scott McTominay,MID,,2,16,25.6,0,9.6,0,24.0,90,46.3,0,51,0,180079
,Alex Iwobi,MID,,2,11,13.0,0,3.7,0,21.0,90,3.1,0,56,0,82606
,João Filipe Iria Santos Moutinho,MID,,1,23,23.0,0,10.0,0,8.0,90,68.8,0,54,0,404575
,Frederico Rodrigues de Paula Santos,MID,,2,15,19.0,0,8.1,0,10.0,90,52.0,0,53,0,13923
,Diogo Jota,MID,,2,12,5.0,0,8.4,0,53.0,90,25.7,0,61,0,234257
,Moise Kean,FWD,,1,0,0.0,0,0.0,0,2.0,18,0.0,0,64,0,104983
,Rúben Diogo da Silva Neves,MID,,2,12,14.2,0,5.6,0,16.0,90,25.6,0,53,0,372922
,Juan Mata,MID,,1,3,2.4,0,1.6,0,2.0,4,11.1,0,62,0,23617
,Bernard Anício Caldeira Duarte,MID,,3,6,9.0,0,2.6,0,3.0,70,14.0,0,64,1,45638
,Dominic Calvert-Lewin,FWD,,2,2,4.0,0,2.1,0,14.0,90,3.1,0,57,0,82064
,Lucas Rodrigues Moura da Silva,MID,,8,24,51.2,1,14.2,1,43.0,88,47.3,0,70,0,298523
,Moussa Sissoko,MID,,2,20,17.8,0,3.0,0,0.0,90,12.4,0,49,0,155202
,Adama Traoré,MID,,10,31,51.2,1,12.7,3,57.0,90,18.8,0,52,0,322659
,Raúl Jiménez,FWD,,5,13,22.4,0,7.5,0,35.0,90,17.4,1,75,0,1247894
,Heung-Min Son,MID,,2,9,7.0,0,2.9,0,19.0,90,3.3,0,100,0,1515837
,Sébastien Haller,FWD,,9,37,44.8,1,12.0,3,63.0,78,11.8,0,70,1,171573
,Shane Long,FWD,,2,-1,4.6,0,4.3,0,24.0,83,14.5,0,46,0,151591
,Stuart Armstrong,MID,,1,3,0.8,0,0.8,0,6.0,6,1.3,0,52,0,5732
,Che Adams,FWD,,1,3,0.0,0,0.0,0,0.0,3,0.0,0,54,0,24424
,Nathan Redmond,MID,,1,0,0.0,0,0.1,0,0.0,45,1.8,0,62,0,42645
,Oriol Romeu Vidal,MID,,1,11,11.4,0,1.6,0,0.0,45,4.9,0,44,0,66580
,Andriy Yarmolenko,MID,,1,0,0.0,0,0.2,0,4.0,17,0.4,0,55,0,117350
,Mark Noble,MID,,3,10,9.0,0,1.5,0,3.0,87,3.3,0,50,1,39477
,James Ward-Prowse,MID,,2,12,6.6,0,3.2,0,17.0,90,8.4,0,59,0,155282
,Moussa Djenepo,MID,,2,11,11.6,0,4.2,0,5.0,90,25.8,0,52,0,10461
,Robert Snodgrass,MID,,2,4,4.0,0,4.0,0,4.0,72,32.1,0,52,1,22462
,Pierre-Emile Højbjerg,MID,,1,9,8.0,0,5.1,0,11.0,90,32.4,0,48,0,28123
,Pablo Fornals,MID,,6,19,29.0,0,9.9,0,37.0,90,32.8,1,60,1,19954
,Danny Ings,FWD,,2,4,4.8,0,2.7,0,10.0,90,11.7,0,64,0,891477
,Declan Rice,MID,,3,9,16.6,0,3.1,0,0.0,90,14.8,0,47,1,102411
,Michail Antonio,FWD,,3,11,15.0,0,9.2,0,34.0,90,43.1,0,69,1,50507
,Oliver McBurnie,FWD,,1,5,3.2,0,0.9,0,4.0,29,2.0,0,57,0,9025
,Mason Mount,MID,,2,9,18.8,0,7.0,0,41.0,90,9.9,0,66,0,1935765
,Ryan Fraser,MID,,3,7,14.8,0,6.5,0,37.0,90,13.3,0,69,1,211523
,Kelechi Iheanacho,FWD,,1,-2,1.6,0,1.7,0,13.0,38,2.0,0,57,0,33751
,Jamie Vardy,FWD,,5,14,7.0,0,8.2,0,70.0,90,5.3,1,101,0,3698146
,Wilfred Ndidi,MID,,4,22,15.2,0,3.8,2,10.0,90,12.5,0,50,0,198867
,Jorge Luiz Frello Filho,MID,,3,25,19.4,0,3.4,0,1.0,77,14.0,0,50,1,256393
,Mahmoud Ahmed Ibrahim Hassan,MID,,1,3,0.2,0,0.0,0,0.0,10,0.0,0,52,0,113808
,Marvelous Nakamba,MID,,2,17,11.4,0,1.5,0,1.0,90,2.7,0,44,0,76712
,Tammy Abraham,FWD,,2,5,7.2,0,9.4,0,68.0,90,18.3,0,80,0,2716437
,Teemu Pukki,FWD,,9,26,37.0,1,9.8,3,48.0,90,12.7,0,66,0,1220655
,Yoshinori Muto,FWD,,1,3,4.2,0,0.5,0,0.0,10,0.8,0,52,0,6539
,Oliver Norwood,MID,,2,17,15.6,0,4.1,0,0.0,85,25.0,0,49,1,21293
,Dennis Praet,MID,,1,14,13.2,0,4.1,0,0.0,45,27.9,0,53,0,4414
,Andy Carroll,FWD,,1,-3,0.0,0,3.0,0,12.0,90,17.5,0,54,0,8405
,N'Golo Kanté,MID,,2,12,7.4,0,2.4,0,0.0,90,16.8,0,50,0,341295
,Dwight McNeil,MID,,3,19,22.6,0,6.2,0,7.0,90,32.8,0,60,1,55619
,Dwight Gayle,FWD,,1,0,0.0,0,0.6,0,7.0,19,0.4,0,50,0,3436
,Demarai Gray,MID,,1,4,6.6,0,2.7,0,16.0,51,4.1,0,51,0,18267
,Wesley Moraes,FWD,,2,7,0.2,0,0.9,0,4.0,68,4.3,0,57,0,119161
,Onel Hernández,MID,,1,4,3.0,0,1.5,0,2.0,5,10.3,0,53,0,5768
,Ashley Barnes,FWD,,2,5,7.0,0,5.6,0,28.0,90,21.3,0,63,1,229210
,Jay Rodriguez,FWD,,1,3,2.0,0,0.4,0,0.0,5,1.5,0,57,0,15412
,Jack Grealish,MID,,0,-8,0.0,0,2.6,0,17.0,90,12.9,0,61,0,572757
,Kenny McLean,MID,,2,13,15.8,0,2.2,0,0.0,90,5.7,0,49,0,12471
,Willian Borges Da Silva,MID,,3,15,14.8,0,10.7,0,44.0,64,47.7,0,70,1,147366
,Michy Batshuayi,FWD,,1,3,0.2,0,0.4,0,2.0,12,1.3,0,66,0,38511
,Christian Pulisic,MID,,3,5,3.6,0,7.8,0,72.0,64,2.0,0,74,1,922645
,Isaac Hayden,MID,,2,16,10.8,0,3.4,0,3.0,90,20.3,0,44,0,282076
,Lys Mousset,FWD,,2,4,1.2,0,0.4,0,2.0,60,1.2,0,51,1,456748
,Callum Hudson-Odoi,MID,,1,1,0.0,0,1.3,0,4.0,25,10.6,0,55,0,44428
,Henri Lansbury,MID,,2,7,0.4,0,0.2,0,0.0,65,2.0,0,44,0,37372
,Todd Cantwell,MID,,1,10,8.2,0,3.0,0,19.0,84,3.2,0,47,0,1397932
,Marco Stiepermann,MID,,1,3,5.4,0,1.5,0,9.0,4,0.7,0,52,0,5241
,John Lundstram,MID,,11,37,30.4,0,8.6,2,24.0,90,31.1,1,51,1,3401366
,Jeff Hendrick,MID,,3,10,8.0,0,1.1,0,2.0,90,1.4,0,54,1,9513
,Sean Longstaff,MID,,2,5,9.0,0,2.8,0,17.0,90,2.1,0,50,0,19873
,Harvey Barnes,MID,,1,0,0.4,0,3.3,0,27.0,45,5.5,0,59,0,67219
,John McGinn,MID,,2,16,13.4,0,5.2,0,0.0,90,38.7,0,58,0,622146
,Mateo Kovacic,MID,,0,4,5.4,0,1.8,0,7.0,25,5.8,0,53,0,92239
,David McGoldrick,FWD,,5,15,24.2,0,11.1,0,72.0,89,15.1,1,54,1,17832
,John Fleck,MID,,15,45,72.6,2,11.7,3,36.0,90,8.5,0,49,1,104927
,Dan Gosling,MID,,7,24,58.4,1,14.0,0,57.0,90,24.5,0,49,1,919
