,total_points,bps,influence,goals_scored,ict_index,bonus,threat,minutes,creativity,assists,value,clean_sheets,selected
43888,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,161339
43889,12,39,21.8,0,2.6,3,2.0,90,1.9,1,51,1,206523
43890,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,10003
43891,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4334
43892,2,15,15.2,0,3.5,0,19.0,90,1.1,0,47,0,131209
43893,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,44411
43894,11,36,46.6,1,8.7,3,39.0,90,1.3,0,44,1,659447
43895,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,22588
43896,6,24,37.8,1,11.3,0,67.0,90,8.2,0,66,0,1961766
43897,2,11,1.0,0,0.7,0,0.0,70,6.1,0,50,0,42886
43898,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,4027
43899,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,27492
43900,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,12656
43901,13,56,77.8,2,17.3,3,91.0,90,3.9,0,87,0,1239593
43902,1,-1,0.8,0,1.7,0,1.0,45,14.8,0,52,0,5461
43903,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,10387
43904,0,0,0.0,0,0.0,0,0.0,0,0.0,0,61,0,200969
43905,0,0,0.0,0,0.0,0,0.0,0,0.0,0,62,0,58655
43906,1,10,22.6,0,7.0,0,2.0,90,45.8,0,53,0,73525
43907,8,26,43.0,1,10.7,1,63.0,75,0.9,0,52,0,101211
43908,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,18789
43909,1,3,2.2,0,1.5,0,0.0,3,13.0,0,54,0,40719
43910,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,34317
43911,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,97
43912,2,9,15.0,0,7.5,0,46.0,90,13.7,0,62,0,44568
43913,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,156497
43914,0,0,0.0,0,0.0,0,0.0,0,0.0,0,66,0,79165
43915,2,6,8.0,0,2.3,0,0.0,63,15.2,0,70,0,292078
43916,2,4,8.2,0,6.2,0,22.0,90,31.9,0,53,0,5967
43917,1,3,1.4,0,0.2,0,0.0,18,0.6,0,44,0,70275
43918,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,7283
43919,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,36
43920,6,23,20.6,0,6.3,0,23.0,90,19.8,0,54,1,71483
43921,2,18,23.0,0,4.7,0,2.0,90,21.8,0,44,0,82625
43922,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,44673
43923,2,11,15.8,0,3.3,0,0.0,90,17.5,0,59,0,336581
43924,4,17,23.2,0,4.4,0,0.0,10,21.2,1,48,0,6767
43925,1,3,0.0,0,0.1,0,0.0,13,1.0,0,48,0,26885
43926,1,15,7.0,0,1.0,0,0.0,69,2.5,0,53,0,22104
43927,10,33,48.8,1,11.6,2,17.0,90,50.5,0,76,1,1763366
43928,1,4,4.4,0,1.7,0,2.0,7,10.5,0,66,0,74715
43929,2,16,24.4,0,2.7,0,2.0,90,0.5,0,45,0,51497
43930,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,242542
43931,5,24,33.6,1,7.6,0,39.0,90,3.3,0,99,1,3353947
43932,2,16,4.2,0,0.7,0,0.0,84,2.4,0,49,0,126830
43933,1,-1,3.0,0,1.0,0,5.0,71,2.0,0,52,0,11210
43934,5,25,30.2,0,7.0,0,4.0,90,35.8,1,58,0,113067
43935,2,11,13.8,0,1.8,0,4.0,90,0.3,0,43,0,7489
43936,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,29794
43937,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,210780
43938,0,0,0.0,0,0.0,0,0.0,0,0.0,0,69,0,49875
43939,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,16497
43940,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7616
43941,6,25,14.2,0,4.6,0,10.0,90,21.7,0,44,1,29881
43942,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,13074
43943,2,16,19.4,0,5.4,0,2.0,90,32.9,0,59,0,753673
43944,3,2,8.2,0,7.4,0,60.0,79,6.2,0,59,1,84683
43945,2,10,10.0,0,10.6,0,69.0,83,27.1,0,77,1,1689040
43946,2,16,23.4,0,9.4,0,13.0,90,57.3,0,50,0,335303
43947,0,0,0.0,0,0.0,0,0.0,0,0.0,0,85,0,23444
43948,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,16571
43949,6,26,33.4,0,7.0,1,4.0,90,32.8,1,50,0,16742
43950,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,39346
43951,2,16,10.8,0,4.6,0,30.0,90,5.4,0,98,0,1078382
43952,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,494061
43953,7,32,22.4,0,4.2,1,4.0,90,15.9,0,64,1,1141611
43954,2,12,6.0,0,8.4,0,32.0,86,46.3,0,63,0,55904
43955,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,263851
43956,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,19465
43957,2,1,7.4,0,4.7,0,17.0,61,22.8,0,52,0,28818
43958,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,68994
43959,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,192177
43960,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,106762
43961,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,5454
43962,2,9,15.8,0,1.9,0,2.0,90,1.0,0,50,0,13257
43963,0,0,0.0,0,0.0,0,0.0,0,0.0,0,63,0,146897
43964,13,53,66.8,2,13.2,3,64.0,90,1.5,0,96,0,209848
43965,3,14,16.6,0,1.8,0,0.0,84,1.8,0,52,1,48257
43966,1,2,1.2,0,0.1,0,0.0,31,0.2,0,63,0,313567
43967,9,39,59.6,1,7.7,2,7.0,90,10.8,0,54,0,68506
43968,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,96229
43969,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,4108
43970,2,13,16.0,0,1.8,0,2.0,90,0.3,0,51,0,167169
43971,1,17,25.8,0,2.6,0,0.0,90,0.0,0,47,0,1070791
43972,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,26777
43973,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,196612
43974,0,12,19.6,0,2.0,0,0.0,90,0.5,0,50,0,61929
43975,2,10,10.0,0,2.7,0,2.0,90,14.5,0,47,0,6628
43976,3,7,10.0,0,9.9,0,81.0,71,8.3,0,119,1,2126304
43977,1,4,1.4,0,0.4,0,2.0,10,0.8,0,51,0,20889
43978,0,6,17.6,0,1.9,0,0.0,90,1.8,0,43,0,12452
43979,0,0,0.0,0,0.0,0,0.0,0,0.0,0,59,0,33040
43980,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,87496
43981,4,15,20.8,0,4.1,0,8.0,90,11.7,1,54,0,9631
43982,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,78192
43983,0,0,0.0,0,0.0,0,0.0,0,0.0,0,118,0,854653
43984,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,21247
43985,1,3,1.0,0,0.4,0,2.0,31,1.1,0,57,0,16633
43986,1,2,1.2,0,1.7,0,4.0,58,11.6,0,62,0,89430
43987,2,8,11.0,0,3.6,0,25.0,74,0.3,0,60,0,70087
43988,2,10,7.4,0,0.7,0,0.0,90,0.0,0,60,0,1104791
43989,6,24,37.6,1,5.8,0,9.0,18,11.8,0,83,0,252671
43990,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,1966
43991,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,50277
43992,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,64444
43993,3,13,15.6,0,8.0,0,17.0,79,46.9,0,102,1,2951894
43994,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,8924
43995,1,3,0.2,0,0.0,0,0.0,5,0.0,0,45,0,1525
43996,0,10,21.4,0,2.6,0,4.0,90,0.3,0,51,0,255484
43997,0,8,5.2,0,0.6,0,0.0,90,0.8,0,46,0,532556
43998,6,20,33.0,1,5.0,0,17.0,15,0.0,0,55,0,2966
43999,2,14,9.6,0,2.7,0,8.0,90,9.3,0,58,0,883007
44000,7,31,46.6,0,13.1,0,41.0,90,43.2,2,79,0,733497
44001,2,12,19.4,0,3.1,0,8.0,90,3.3,0,51,0,973770
44002,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,6345
44003,2,11,6.4,0,0.6,0,0.0,90,0.0,0,47,0,301059
44004,2,8,16.8,0,3.8,0,6.0,90,15.1,0,60,0,276922
44005,3,12,11.0,0,5.7,0,32.0,90,14.3,0,67,1,764671
44006,2,2,9.0,0,3.9,0,28.0,90,2.1,0,51,1,573574
44007,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,115629
44008,1,0,3.6,0,0.7,0,2.0,45,1.7,0,56,0,93340
44009,1,4,3.0,0,2.1,0,4.0,26,13.6,0,69,0,223761
44010,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,857
44011,5,16,32.8,0,7.8,0,12.0,90,33.3,1,52,1,48705
44012,0,0,0.2,0,0.0,0,0.0,45,0.0,0,44,0,44079
44013,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,13099
44014,10,29,43.2,1,6.7,2,23.0,61,0.5,0,55,1,8422
44015,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,152910
44016,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,15200
44017,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,868
44018,6,22,14.6,0,1.7,0,2.0,90,0.1,0,50,1,5318
44019,0,0,0.0,0,0.0,0,0.0,0,0.0,0,62,0,351889
44020,8,27,23.0,0,2.3,1,0.0,90,0.0,0,50,1,61715
44021,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,180928
44022,-2,-7,0.0,0,0.0,0,0.0,18,0.0,0,50,0,5690
44023,6,24,22.2,0,2.3,0,0.0,90,1.1,0,41,1,1742075
44024,2,2,6.2,0,2.5,0,1.0,90,17.9,0,67,1,180144
44025,2,4,1.2,0,1.7,0,4.0,90,11.3,0,76,0,505765
44026,3,11,19.6,0,2.9,0,8.0,90,1.6,0,49,1,12396
44027,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,41358
44028,1,7,5.0,0,1.0,0,4.0,28,0.8,0,56,0,743198
44029,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,46069
44030,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,8708
44031,1,3,0.0,0,0.1,0,0.0,8,0.5,0,52,0,12787
44032,1,12,16.8,0,4.3,0,26.0,90,0.2,0,44,0,17814
44033,1,3,1.0,0,0.1,0,0.0,8,0.3,0,43,0,769941
44034,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,85851
44035,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,24601
44036,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,9264
44037,5,7,6.2,0,4.4,0,21.0,90,17.1,1,87,0,1236859
44038,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,10659
44039,2,6,3.6,0,3.1,0,26.0,72,1.3,0,52,0,104418
44040,0,-3,0.0,0,0.4,0,4.0,11,1.2,0,54,0,40608
44041,1,15,26.8,0,8.0,0,0.0,90,53.5,0,58,0,1110103
44042,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,7279
44043,2,8,6.2,0,1.3,0,4.0,80,2.7,0,57,0,11412
44044,7,31,38.4,0,6.0,3,0.0,90,21.7,1,44,0,57031
44045,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,12451
44046,0,0,0.0,0,0.0,0,0.0,0,0.0,0,84,0,223326
44047,1,7,21.8,0,4.2,0,17.0,90,3.4,0,54,0,167231
44048,0,11,12.4,0,1.9,0,4.0,78,3.0,0,40,0,126962
44049,4,15,19.0,0,3.3,0,0.0,17,14.0,1,55,0,112641
44050,8,26,58.4,1,12.1,1,29.0,90,33.3,0,79,0,464431
44051,7,27,36.2,0,8.9,2,23.0,90,29.7,1,64,0,1104793
44052,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,9985
44053,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,24225
44054,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,9015
44055,11,38,51.2,1,10.6,3,42.0,28,12.7,1,57,0,14533
44056,2,2,0.2,0,3.3,0,29.0,61,4.2,0,62,0,523492
44057,2,15,16.2,0,4.7,0,2.0,90,28.9,0,59,0,1053716
44058,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,22855
44059,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,19116
44060,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,65105
44061,0,0,0.0,0,0.0,0,0.0,0,0.0,0,64,0,46216
44062,1,1,2.2,0,2.3,0,20.0,12,0.3,0,64,0,107696
44063,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,52990
44064,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,4336
44065,2,11,18.0,0,5.4,0,4.0,90,32.0,0,59,0,813918
44066,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,17920
44067,2,13,13.6,0,6.5,0,27.0,90,24.5,0,76,0,1749586
44068,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,16760
44069,2,20,10.8,0,1.4,0,2.0,90,0.8,0,45,0,289495
44070,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,6762
44071,9,26,36.6,1,8.4,2,32.0,90,14.9,0,59,0,278446
44072,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,2223
44073,1,1,0.0,0,0.1,0,1.0,9,0.0,0,44,0,40044
44074,2,9,5.8,0,1.9,0,8.0,81,5.4,0,59,0,90942
44075,1,8,8.2,0,0.8,0,0.0,90,0.1,0,43,0,4770
44076,0,8,15.2,0,3.1,0,2.0,90,13.3,0,53,0,838509
44077,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,51872
44078,1,8,12.8,0,4.7,0,18.0,90,16.6,0,74,0,211755
44079,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,13453
44080,0,17,23.2,0,3.8,0,0.0,90,14.5,0,44,0,65202
44081,1,10,18.6,0,8.0,0,21.0,90,39.9,0,53,0,11452
44082,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1017
44083,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,6749
44084,2,4,2.4,0,3.5,0,28.0,77,5.0,0,58,0,66913
44085,2,13,20.0,0,2.0,0,0.0,90,0.0,0,52,0,904277
44086,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,4315
44087,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,23206
44088,2,4,1.0,0,2.6,0,12.0,73,13.2,0,62,0,23889
44089,2,7,6.4,0,5.4,0,20.0,90,27.6,0,62,0,882292
44090,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,9742
44091,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,5920
44092,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,12722
44093,2,20,35.2,0,3.5,0,0.0,90,0.0,0,54,0,567231
44094,2,21,26.8,0,2.9,0,0.0,90,2.6,0,51,0,201061
44095,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,23051
44096,1,10,8.4,0,0.8,0,0.0,90,0.0,0,55,0,986515
44097,1,4,4.8,0,2.4,0,17.0,16,1.9,0,63,0,56170
44098,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7738
44099,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,2254
44100,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,19860
44101,6,25,38.6,1,12.4,0,69.0,90,16.7,0,98,0,3169067
44102,2,1,6.2,0,7.0,0,61.0,81,2.8,0,78,0,655168
44103,2,14,9.0,0,4.6,0,3.0,90,34.1,0,50,0,48090
44104,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,12707
44105,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,23216
44106,0,0,0.0,0,0.0,0,0.0,0,0.0,0,62,0,31635
44107,2,13,9.4,0,1.1,0,0.0,90,1.4,0,53,0,12425
44108,0,15,38.2,0,3.8,0,0.0,90,0.0,0,45,0,387187
44109,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,64671
44110,7,23,43.2,1,6.1,0,17.0,90,0.3,0,45,0,347314
44111,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,37616
44112,8,25,45.0,1,7.9,1,33.0,90,1.2,0,53,0,76256
44113,2,5,12.4,0,3.9,0,25.0,90,1.1,0,59,0,157508
44114,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,49069
44115,0,0,0.0,0,0.0,0,0.0,0,0.0,0,51,0,182052
44116,2,20,28.6,0,9.6,0,18.0,90,49.4,0,50,0,226515
44117,1,11,13.0,0,5.3,0,23.0,90,16.7,0,54,0,1113979
44118,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,458
44119,2,12,6.2,0,2.3,0,0.0,77,16.3,0,57,0,88418
44120,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,11125
44121,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,100955
44122,1,14,27.0,0,3.7,0,0.0,90,10.1,0,53,0,171348
44123,2,13,12.4,0,4.1,0,8.0,90,20.7,0,67,0,765349
44124,2,16,21.8,0,2.8,0,4.0,90,1.8,0,50,0,1254258
44125,0,0,0.0,0,0.0,0,0.0,0,0.0,0,85,0,23465
44126,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,2869
44127,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,293402
44128,4,24,19.8,0,7.5,0,54.0,90,0.8,1,52,0,24142
44129,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,7123
44130,8,31,39.2,1,7.9,2,28.0,90,11.6,0,66,0,1275568
44131,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,1174
44132,4,12,28.2,0,9.1,0,45.0,90,18.2,1,49,0,12687
44133,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,64095
44134,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,207441
44135,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,5594
44136,1,2,1.0,0,0.1,0,0.0,1,0.0,0,52,0,4972
44137,1,13,15.0,0,1.5,0,0.0,90,0.1,0,44,0,1237
44138,2,16,16.8,0,1.7,0,0.0,90,0.3,0,50,0,104899
44139,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,126798
44140,1,13,30.0,0,3.0,0,0.0,90,0.0,0,45,0,136675
44141,2,1,2.6,0,6.7,0,47.0,90,17.1,0,93,0,174762
44142,2,18,33.8,0,3.7,0,2.0,90,1.1,0,45,0,33318
44143,9,30,33.0,1,8.8,3,29.0,85,26.3,0,50,0,275220
44144,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,0
44145,1,4,7.8,0,2.7,0,18.0,20,0.8,0,47,0,89606
44146,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,9501
44147,2,18,20.4,0,7.0,0,1.0,90,48.4,0,53,0,331368
44148,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,201720
44149,1,3,0.2,0,0.0,0,0.0,1,0.1,0,45,0,110491
44150,4,15,24.4,0,4.4,0,0.0,90,20.0,1,46,0,213041
44151,2,16,19.0,0,2.3,0,0.0,90,4.3,0,52,0,47286
44152,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,162927
44153,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,26481
44154,1,13,23.0,0,4.9,0,8.0,90,17.7,0,51,0,174728
44155,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,18283
44156,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,46059
44157,1,7,21.2,0,2.9,0,6.0,90,1.4,0,46,0,140127
44158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,48645
44159,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,19631
44160,2,9,13.8,0,3.7,0,6.0,90,16.7,0,52,0,346016
44161,8,26,37.2,1,10.0,1,41.0,82,21.8,0,46,0,1177841
44162,2,5,1.6,0,3.4,0,22.0,90,10.0,0,61,0,222450
44163,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,7340
44164,3,16,16.2,0,1.6,0,0.0,90,0.0,0,47,0,408887
44165,2,-1,7.0,0,6.4,0,54.0,72,3.2,0,54,0,17929
44166,1,15,21.0,0,4.4,0,18.0,90,4.8,0,58,0,395421
44167,1,4,10.4,0,1.1,0,0.0,90,0.3,0,45,0,26449
44168,1,14,18.0,0,7.0,0,17.0,90,35.0,0,48,0,88954
44169,2,13,14.8,0,2.3,0,0.0,90,7.8,0,50,0,3194604
44170,2,13,11.2,0,4.8,0,21.0,77,15.4,0,46,0,657294
44171,2,16,8.8,0,3.4,0,12.0,90,13.3,0,54,0,72224
44172,2,9,4.6,0,2.7,0,20.0,69,1.9,0,49,0,14580
44173,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,29982
44174,1,8,16.4,0,3.5,0,18.0,90,0.9,0,44,0,676697
44175,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,2305
44176,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,2944
44177,2,9,8.8,0,1.0,0,0.0,90,1.1,0,40,0,158801
44178,1,3,4.0,0,1.5,0,6.0,12,4.8,0,45,0,56107
44179,6,26,16.4,0,12.7,1,39.0,88,71.3,1,72,0,58780
44180,1,14,10.0,0,2.9,0,4.0,90,15.2,0,53,0,46785
44181,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,501841
44182,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,7088
44183,5,19,36.0,0,6.8,0,8.0,90,23.9,1,53,0,5441
44184,5,15,31.2,0,16.4,0,103.0,90,29.8,1,76,0,1521027
44185,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,29836
44186,1,12,28.4,0,3.3,0,2.0,90,2.5,0,44,0,8659
44187,3,24,22.8,0,3.9,1,0.0,90,16.6,0,49,0,23793
44188,1,6,11.6,0,2.0,0,7.0,17,1.3,0,57,0,8976
44189,0,0,0.0,0,0.0,0,0.0,0,0.0,0,57,0,23251
44190,0,0,0.0,0,0.0,0,0.0,0,0.0,0,92,0,175645
44191,10,25,51.0,1,10.2,2,37.0,90,13.8,0,60,0,230115
44192,1,15,31.6,0,3.2,0,0.0,90,0.3,0,44,0,15321
44193,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,0
44194,13,58,78.6,2,15.1,3,50.0,90,22.3,0,109,0,1605491
44195,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,14579
44196,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,24148
44197,0,6,14.8,0,9.1,0,73.0,90,3.2,0,44,0,113110
44198,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,2711
44199,3,14,26.0,0,2.6,0,0.0,90,0.0,0,52,0,844673
44200,0,0,0.0,0,0.0,0,0.0,0,0.0,0,56,0,41186
44201,3,20,48.8,0,4.9,0,0.0,90,0.0,0,50,0,421399
44202,2,13,11.4,0,3.4,0,16.0,90,6.8,0,53,0,394401
44203,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,4432
44204,1,4,1.4,0,0.2,0,0.0,4,0.5,0,52,0,26364
44205,0,0,0.0,0,0.0,0,0.0,0,0.0,0,42,0,28935
44206,9,38,47.8,1,13.0,3,56.0,90,26.6,0,61,0,466242
44207,1,6,8.4,0,1.1,0,2.0,14,0.7,0,47,0,13462
44208,0,0,0.0,0,0.0,0,0.0,0,0.0,0,58,0,8798
44209,0,-1,1.2,0,2.2,0,17.0,56,3.4,0,62,0,45776
44210,1,-1,0.0,0,0.3,0,6.0,23,0.3,0,57,0,29980
44211,0,0,0.0,0,0.0,0,0.0,0,0.0,0,49,0,10511
44212,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,26333
44213,0,0,0.0,0,0.0,0,0.0,0,0.0,0,62,0,38434
44214,2,15,23.0,0,2.3,0,0.0,90,0.1,0,48,0,152008
44215,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,26967
44216,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,6893
44217,1,9,18.6,0,2.1,0,2.0,90,0.4,0,43,0,4503
44218,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,71722
44219,2,10,15.6,0,1.7,0,0.0,90,1.3,0,43,0,7284
44220,2,14,18.2,0,1.9,0,0.0,90,0.5,0,45,0,52084
44221,0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,255970
44222,3,10,5.0,0,0.8,0,0.0,73,3.1,0,55,1,30945
44223,9,32,40.2,1,6.6,2,21.0,90,4.6,0,58,0,74379
44224,0,0,0.0,0,0.0,0,0.0,0,0.0,0,44,0,6612
44225,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,103
44226,2,8,8.8,0,3.2,0,10.0,90,12.8,0,57,0,72319
44227,5,27,18.2,0,3.8,0,1.0,90,18.7,1,48,0,28601
44228,2,9,10.4,0,2.3,0,4.0,90,8.8,0,48,0,32794
44229,1,3,3.0,0,0.3,0,0.0,16,0.0,0,44,0,16175
44230,0,0,0.0,0,0.0,0,0.0,0,0.0,0,43,0,12307
44231,1,4,1.4,0,0.4,0,0.0,56,2.5,0,49,0,12975
44232,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,28078
44233,0,0,0.0,0,0.0,0,0.0,0,0.0,0,47,0,4067
44234,0,0,0.0,0,0.0,0,0.0,0,0.0,0,52,0,6448
44235,1,-2,3.0,0,6.0,0,55.0,33,1.8,0,46,0,151589
44236,0,0,0.0,0,0.0,0,0.0,0,0.0,0,45,0,167371
44237,1,12,22.8,0,2.3,0,0.0,90,0.1,0,44,0,95870
44238,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,12645
44239,0,0,0.0,0,0.0,0,0.0,0,0.0,0,53,0,1886
44240,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,26059
44241,2,13,18.0,0,1.8,0,0.0,90,0.0,0,43,0,37519
44242,2,17,13.4,0,3.4,0,0.0,75,20.9,0,48,0,12678
44243,2,16,19.2,0,2.5,0,0.0,81,5.3,0,42,0,22459
44244,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,1426
44245,5,24,29.8,0,5.1,0,8.0,90,12.8,1,52,0,9610
44246,0,0,0.0,0,0.0,0,0.0,0,0.0,0,40,0,6714
44247,0,0,0.0,0,0.0,0,0.0,0,0.0,0,39,0,94964
44248,0,0,0.0,0,0.0,0,0.0,0,0.0,0,60,0,3532
44249,1,8,10.2,0,5.0,0,24.0,33,15.7,0,55,0,7980
44250,0,0,0.0,0,0.0,0,0.0,0,0.0,0,48,0,30320
44251,1,8,16.2,0,8.6,0,36.0,90,33.9,0,60,0,84354
44252,0,0,0.0,0,0.0,0,0.0,0,0.0,0,54,0,661
44253,6,26,30.2,0,3.0,0,0.0,90,0.2,0,45,1,29254
