Season,name,position,assists,bonus,bps,clean_sheets,creativity,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2019-20,Bamidele Alli,MID,0,0,10,1,26.7,229,0,0,5.1,13.2,72,0,0,0,0,23,0,545886,0.0,0.0,11.0,3,-166177,24267,190444,86,0,0,23,2020-01-18 12:30:00,Spurs,4,2.0
2019-20,Giovani Lo Celso,MID,0,0,13,1,4.3,229,0,0,1.8,14.0,79,0,0,0,0,23,0,19501,0.0,0.0,0.0,3,1134,1552,418,73,0,0,23,2020-01-18 12:30:00,Spurs,4,2.0
2019-20,Ilkay Gündogan,MID,0,0,5,0,0.9,211,1,0,0.8,7.2,19,0,0,0,0,22,0,93970,6.0,1.0,0.0,1,3398,6661,3263,52,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Conor Hourihane,MID,0,0,8,0,12.0,211,5,0,2.0,8.2,70,0,0,0,0,22,0,13269,6.0,1.0,0.0,2,-1329,349,1678,57,1,0,22,2020-01-12 16:30:00,Aston Villa,1,4.0
2019-20,Jack Grealish,MID,0,0,2,0,15.8,211,6,0,3.2,4.4,90,0,0,0,0,22,0,1358593,6.0,1.0,12.0,1,167332,234279,66947,64,1,1,22,2020-01-12 16:30:00,Man City,1,1.0
2019-20,Sergio Agüero,FWD,1,3,90,0,25.3,211,1,3,26.5,131.0,90,0,0,0,0,22,0,834190,6.0,1.0,109.0,20,42485,72414,29929,117,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Phil Foden,MID,0,0,3,0,13.3,211,1,0,2.3,4.2,27,0,0,0,0,22,0,22953,6.0,1.0,5.0,1,268,1313,1045,51,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Mahmoud Ahmed Ibrahim Hassan,MID,1,0,11,0,15.1,211,1,0,4.9,4.2,19,0,0,0,0,22,0,88374,6.0,1.0,30.0,4,-5458,1470,6928,52,1,0,22,2020-01-12 16:30:00,Aston Villa,1,4.0
2019-20,Anwar El Ghazi,MID,0,0,14,0,3.8,211,6,1,8.2,29.4,90,0,0,0,0,22,0,70448,6.0,1.0,49.0,6,-11160,1645,12805,55,1,1,22,2020-01-12 16:30:00,Aston Villa,1,4.0
2019-20,Rodrigo Hernandez,MID,0,0,14,1,16.8,211,0,0,3.1,11.6,70,0,0,0,0,22,0,80589,6.0,1.0,3.0,3,-2009,2399,4408,54,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Gabriel Fernando de Jesus,FWD,1,1,45,0,20.8,211,1,1,14.9,52.0,90,0,0,0,0,22,0,203516,6.0,1.0,76.0,10,55990,70196,14206,95,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Riyad Mahrez,MID,1,2,69,0,40.8,211,1,2,19.3,94.4,90,0,0,0,0,22,0,392304,6.0,1.0,58.0,17,38861,67151,28290,84,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Marvelous Nakamba,MID,0,0,6,0,0.4,211,1,0,0.3,2.4,25,0,0,0,0,22,0,63186,6.0,1.0,0.0,1,-3659,234,3893,44,1,0,22,2020-01-12 16:30:00,Aston Villa,1,4.0
2019-20,Henri Lansbury,MID,0,0,3,0,0.4,211,1,0,0.3,2.4,11,0,0,0,0,22,0,32440,6.0,1.0,0.0,1,-1600,78,1678,44,1,0,22,2020-01-12 16:30:00,Aston Villa,1,4.0
2019-20,Kevin De Bruyne,MID,2,0,34,1,40.7,211,0,0,8.9,42.6,62,0,0,0,0,22,0,3786619,6.0,1.0,6.0,9,83926,128395,44469,106,0,0,22,2020-01-12 16:30:00,Man City,4,1.0
2019-20,Douglas Luiz Soares de Paulo,MID,0,0,7,0,2.1,211,5,0,1.0,5.8,64,0,0,0,0,22,0,265865,6.0,1.0,2.0,2,9755,28677,18922,44,1,0,22,2020-01-12 16:30:00,Aston Villa,1,4.0
2019-20,Nathaniel Chalobah,MID,0,0,10,1,20.3,212,0,0,3.3,12.0,90,0,0,0,0,22,0,15885,3.0,0.0,1.0,3,-438,673,1111,44,0,0,22,2020-01-12 14:00:00,Watford,4,4.0
2019-20,Ryan Fraser,MID,0,0,15,0,54.8,212,3,0,8.2,21.4,90,0,0,0,0,22,0,205865,3.0,0.0,6.0,2,-4122,2696,6818,69,1,0,22,2020-01-12 14:00:00,Newcastle,4,3.0
2019-20,Abdoulaye Doucouré,MID,1,3,48,1,38.4,212,0,1,15.3,61.8,85,0,0,0,0,22,0,74365,3.0,0.0,53.0,14,8919,11971,3052,56,0,0,22,2020-01-12 14:00:00,Everton,4,3.0
2019-20,Andre Gray,FWD,1,0,10,0,0.0,212,0,0,2.0,0.0,1,0,0,0,0,22,0,26505,3.0,0.0,20.0,4,-196,521,717,56,0,0,22,2020-01-12 14:00:00,Watford,4,4.0
2019-20,Callum Wilson,FWD,0,0,4,0,8.6,212,3,0,2.1,0.0,90,0,0,0,0,22,0,343900,3.0,0.0,14.0,2,-598,12530,13128,74,1,0,22,2020-01-12 14:00:00,Newcastle,4,3.0
2019-20,Domingos Quina,MID,0,0,2,0,0.3,212,0,0,0.3,2.4,4,0,0,0,0,22,0,6452,3.0,0.0,0.0,1,-119,64,183,44,0,0,22,2020-01-12 14:00:00,Watford,4,4.0
2019-20,Troy Deeney,FWD,0,2,31,1,43.5,212,0,1,14.0,50.4,90,0,0,0,0,22,0,76918,3.0,0.0,46.0,7,8717,17739,9022,62,0,1,22,2020-01-12 14:00:00,Watford,4,4.0
2019-20,Harry Wilson,MID,0,0,6,0,3.4,212,2,0,3.0,9.4,74,0,0,0,0,22,0,159191,3.0,0.0,17.0,2,-9328,9407,18735,59,1,0,22,2020-01-12 14:00:00,Liverpool,4,1.0
2019-20,Dan Gosling,MID,0,0,6,0,2.3,212,1,0,1.9,14.4,58,0,0,0,0,22,0,8866,3.0,0.0,2.0,1,801,2391,1590,49,1,0,22,2020-01-12 14:00:00,Watford,4,4.0
2019-20,Heung-Min Son,MID,0,0,3,0,2.7,219,1,0,3.5,2.6,90,0,0,0,0,22,0,455973,1.0,0.0,30.0,2,48462,84236,35774,98,1,0,22,2020-01-11 17:30:00,Spurs,1,2.0
2019-20,Roberto Firmino,FWD,0,3,41,1,45.4,219,0,1,17.7,49.8,90,0,0,0,0,22,0,656172,1.0,0.0,82.0,9,16069,59613,43544,93,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Mohamed Salah,MID,1,0,25,1,40.2,219,0,0,9.3,22.6,90,0,0,0,0,22,0,1838831,1.0,0.0,30.0,6,57249,97161,39912,123,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Xherdan Shaqiri,MID,0,0,5,0,14.5,219,0,0,1.9,4.0,1,0,0,0,0,22,0,17519,1.0,0.0,0.0,1,-610,18,628,63,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Adam Lallana,MID,0,0,5,0,2.4,219,0,0,1.6,9.6,29,0,0,0,0,22,0,9208,1.0,0.0,4.0,1,-56,267,323,58,0,0,22,2020-01-11 17:30:00,Brighton,2,3.0
2019-20,Harry Winks,MID,0,0,17,0,5.9,219,1,0,2.1,15.4,90,0,0,0,0,22,0,18312,1.0,0.0,0.0,2,-345,143,488,52,1,0,22,2020-01-11 17:30:00,Spurs,1,2.0
2019-20,Erik Lamela,MID,0,0,4,0,0.5,219,0,0,1.6,6.6,21,0,0,0,0,22,0,82657,1.0,0.0,9.0,1,-550,655,1205,57,1,0,22,2020-01-11 17:30:00,Spurs,1,2.0
2019-20,Divock Origi,FWD,0,0,6,0,0.8,219,0,0,3.1,7.2,9,0,0,0,0,22,0,191325,1.0,0.0,23.0,1,-6312,2929,9241,52,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Alex Oxlade-Chamberlain,MID,0,0,4,1,15.2,219,0,0,1.9,0.0,60,0,0,0,0,22,0,27510,1.0,0.0,5.0,2,-1282,560,1842,62,0,1,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Georginio Wijnaldum,MID,0,0,18,1,6.9,219,0,0,4.5,12.6,90,0,0,0,0,22,0,163002,1.0,0.0,25.0,3,-5194,5090,10284,54,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Bamidele Alli,MID,0,0,8,0,12.1,219,1,0,3.0,7.6,90,0,0,0,0,22,0,708220,1.0,0.0,10.0,2,-364058,15633,379691,87,1,0,22,2020-01-11 17:30:00,Spurs,1,2.0
2019-20,Giovani Lo Celso,MID,0,0,0,0,6.6,219,0,0,1.5,0.0,21,0,0,0,0,22,0,18013,1.0,0.0,9.0,1,-314,233,547,73,1,0,22,2020-01-11 17:30:00,Spurs,1,2.0
2019-20,Jordan Henderson,MID,0,0,17,1,20.1,219,0,0,4.1,15.2,90,0,0,0,0,22,0,76813,1.0,0.0,6.0,3,1741,6474,4733,54,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Lucas Rodrigues Moura da Silva,MID,0,0,4,0,31.9,219,1,0,7.2,8.0,90,0,0,0,0,22,0,355868,1.0,0.0,32.0,2,-59274,10184,69458,71,1,0,22,2020-01-11 17:30:00,Spurs,1,2.0
2019-20,Sadio Mané,MID,0,0,10,1,10.6,219,0,0,5.4,12.6,80,0,0,0,0,22,0,2923945,1.0,0.0,31.0,3,93711,128999,35288,123,0,0,22,2020-01-11 17:30:00,Liverpool,2,1.0
2019-20,Andreas Pereira,MID,0,0,15,1,38.5,217,0,0,7.1,15.6,70,0,0,0,0,22,0,35975,0.0,4.0,17.0,3,-1497,1816,3313,49,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Jamie Vardy,FWD,1,0,21,0,20.8,216,2,0,4.7,24.4,90,0,0,0,0,22,0,3647189,2.0,1.0,2.0,5,-120577,137293,257870,100,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Neal Maupay,FWD,0,0,2,0,2.8,215,1,0,2.6,1.0,90,0,0,0,0,22,0,161856,0.0,1.0,22.0,2,2482,32322,29840,58,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Juan Mata,MID,2,2,40,1,44.1,217,0,0,9.7,43.0,90,0,0,0,0,22,0,23629,0.0,4.0,10.0,11,-171,211,382,62,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Christian Atsu,MID,0,0,-6,1,1.0,220,0,0,0.1,0.0,62,0,0,0,0,22,0,8940,1.0,1.0,0.0,2,-334,104,438,53,0,1,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Ross Barkley,MID,0,0,16,1,22.3,213,0,0,5.1,15.0,90,0,0,0,0,22,0,91596,0.0,3.0,14.0,3,-785,305,1090,56,1,0,22,2020-01-11 15:00:00,Chelsea,2,1.0
2019-20,Hamza Choudhury,MID,0,0,10,0,3.4,216,2,0,2.0,14.4,90,0,0,0,0,22,0,67231,2.0,1.0,2.0,2,4988,10678,5690,43,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Chris Wood,FWD,0,0,1,0,13.1,213,3,0,5.3,3.6,90,0,0,0,0,22,0,65811,0.0,3.0,36.0,2,-6008,5938,11946,62,0,0,22,2020-01-11 15:00:00,Burnley,1,2.0
2019-20,Adama Traoré,MID,0,0,11,0,26.4,220,1,0,4.7,14.6,90,0,0,0,0,22,0,1275191,1.0,1.0,6.0,2,115389,202086,86697,57,1,0,22,2020-01-11 15:00:00,Wolves,3,2.0
2019-20,Kenny McLean,MID,0,0,11,0,4.1,217,4,0,1.1,7.0,90,0,0,0,0,22,0,11692,0.0,4.0,0.0,2,-318,108,426,49,0,0,22,2020-01-11 15:00:00,Norwich,1,4.0
2019-20,Che Adams,FWD,1,0,14,0,13.1,216,0,0,2.8,15.2,12,0,0,0,0,22,0,23376,2.0,1.0,0.0,4,-344,362,706,53,0,0,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Andy Carroll,FWD,0,0,1,0,0.3,220,0,0,0.2,1.2,11,0,0,0,0,22,0,8921,1.0,1.0,0.0,1,-747,542,1289,54,0,0,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Dale Stephens,MID,0,0,9,0,6.7,215,1,0,1.1,2.8,71,0,0,0,0,22,0,153094,0.0,1.0,1.0,2,-7051,2170,9221,44,0,0,22,2020-01-11 15:00:00,Burnley,3,2.0
2019-20,James Ward-Prowse,MID,0,0,7,0,5.7,216,1,0,2.2,8.6,90,0,0,0,0,22,0,129072,2.0,1.0,8.0,2,-17883,5332,23215,59,0,0,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Anthony Martial,FWD,0,0,20,1,3.6,217,0,1,10.9,36.8,79,0,0,0,0,22,0,977845,0.0,4.0,69.0,8,23682,124600,100918,79,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Steven Alzate,MID,0,0,5,0,2.6,215,0,0,1.1,8.6,28,0,0,0,0,22,0,8057,0.0,1.0,0.0,1,615,1667,1052,45,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Aaron Lennon,MID,0,0,7,0,0.9,213,3,0,1.3,11.6,90,0,0,0,0,22,0,5907,0.0,3.0,0.0,1,-192,7,199,47,0,1,22,2020-01-11 15:00:00,Burnley,1,2.0
2019-20,Dwight McNeil,MID,0,0,13,0,15.7,213,3,0,4.2,16.0,90,0,0,0,0,22,0,39224,0.0,3.0,10.0,1,-6678,611,7289,60,0,1,22,2020-01-11 15:00:00,Burnley,1,2.0
2019-20,Tammy Abraham,FWD,0,0,22,1,11.1,213,0,1,13.1,37.4,90,0,0,0,0,22,0,2469411,0.0,3.0,82.0,6,82286,194286,112000,78,1,0,22,2020-01-11 15:00:00,Chelsea,2,1.0
2019-20,Matej Vydra,FWD,0,0,2,0,3.3,213,0,0,0.3,0.0,17,0,0,0,0,22,0,3997,0.0,3.0,0.0,1,-25,86,111,53,0,0,22,2020-01-11 15:00:00,Burnley,1,2.0
2019-20,Tom Davies,MID,0,0,10,1,13.0,215,0,0,3.2,15.4,90,0,0,0,0,22,0,11201,0.0,1.0,4.0,3,-256,468,724,53,1,0,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,Jeff Hendrick,MID,0,0,0,0,1.6,213,3,0,0.7,4.4,72,0,0,0,0,22,0,7932,0.0,3.0,1.0,2,-388,134,522,54,0,0,22,2020-01-11 15:00:00,Newcastle,1,3.0
2019-20,Kelechi Iheanacho,FWD,0,0,1,0,0.3,216,1,0,2.3,2.0,32,0,0,0,0,22,0,27575,2.0,1.0,21.0,1,1277,4216,2939,57,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Joelinton Cássio Apolinário de Lira,FWD,0,0,6,0,5.6,220,1,0,0.7,1.2,78,0,0,0,0,22,0,62277,1.0,1.0,0.0,2,-414,1873,2287,55,0,0,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Raúl Jiménez,FWD,0,0,3,0,5.4,220,1,0,7.8,5.8,90,0,0,0,0,22,0,1408421,1.0,1.0,67.0,2,66072,146913,80841,75,1,0,22,2020-01-11 15:00:00,Wolves,3,2.0
2019-20,Miguel Almirón,MID,0,2,33,0,4.6,220,1,1,8.0,47.4,90,0,0,0,0,22,0,32395,1.0,1.0,28.0,8,-2147,906,3053,58,0,1,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Shane Long,FWD,1,0,13,0,23.3,216,1,0,5.3,22.6,77,0,0,0,0,22,0,132989,2.0,1.0,7.0,5,-857,3103,3960,46,0,0,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Dennis Praet,MID,0,3,26,0,2.8,216,1,1,7.7,39.4,76,0,0,0,0,22,0,4354,2.0,1.0,35.0,10,-106,104,210,53,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Gylfi Sigurdsson,MID,0,0,14,1,16.7,215,0,0,3.2,15.4,90,0,0,0,0,22,0,191931,0.0,1.0,0.0,3,241,4826,4585,73,1,0,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,Oriol Romeu Vidal,MID,0,0,3,0,0.1,216,0,0,0.0,0.2,1,0,0,0,0,22,0,118696,2.0,1.0,0.0,1,1635,14819,13184,43,0,0,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Rúben Diogo da Silva Neves,MID,0,0,9,0,3.8,220,1,0,1.2,5.6,90,0,0,0,0,22,0,347419,1.0,1.0,3.0,2,-7613,5844,13457,53,1,0,22,2020-01-11 15:00:00,Wolves,3,2.0
2019-20,Stuart Armstrong,MID,0,3,26,0,30.2,216,1,1,10.6,50.8,77,0,0,0,0,22,0,6245,2.0,1.0,25.0,9,13,184,171,52,0,1,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Richarlison de Andrade,FWD,0,2,36,1,15.6,215,0,1,14.1,48.0,90,0,0,0,0,22,0,894286,0.0,1.0,77.0,10,167496,211889,44393,80,1,0,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,Nemanja Matic,MID,0,0,16,1,9.6,217,0,0,2.5,15.8,90,0,0,0,0,22,0,22589,0.0,4.0,0.0,3,78,424,346,48,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Fabian Delph,MID,0,0,4,0,0.0,215,0,0,0.2,2.2,18,0,0,0,0,22,0,13915,0.0,1.0,0.0,1,188,810,622,53,1,0,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,James Maddison,MID,0,0,4,0,24.5,216,2,0,2.9,4.2,90,0,0,0,0,22,0,1975285,2.0,1.0,0.0,2,108164,212155,103991,77,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Daniel James,MID,0,0,4,0,1.7,217,0,0,2.7,6.8,31,0,0,0,0,22,0,650448,0.0,4.0,18.0,1,-63292,15917,79209,61,1,0,22,2020-01-11 15:00:00,Leeds,4,3.0
2019-20,Nathan Redmond,MID,0,0,13,0,33.5,216,1,0,5.4,16.8,90,0,0,0,0,22,0,46276,2.0,1.0,4.0,2,-845,1860,2705,62,0,0,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Jack Cork,MID,0,0,7,0,1.8,213,3,0,4.6,8.6,90,0,0,0,0,22,0,12608,0.0,3.0,36.0,2,-345,100,445,49,0,0,22,2020-01-11 15:00:00,Burnley,1,2.0
2019-20,Sean Longstaff,MID,0,0,10,0,12.6,220,1,0,2.9,7.0,90,0,0,0,0,22,0,20275,1.0,1.0,9.0,2,-214,466,680,50,0,0,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Willian Borges Da Silva,MID,1,0,26,1,33.1,213,0,0,12.6,18.0,90,0,0,0,0,22,0,472304,0.0,3.0,75.0,6,11898,78180,66282,72,1,0,22,2020-01-11 15:00:00,Arsenal,2,2.0
2019-20,Pascal Groß,MID,0,0,11,0,16.8,215,0,0,2.6,5.4,28,0,0,0,0,22,0,38619,0.0,1.0,4.0,1,-3286,982,4268,64,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Mason Greenwood,MID,0,0,27,0,2.4,217,0,1,5.1,36.0,19,0,0,0,0,22,0,864513,0.0,4.0,13.0,5,-13901,57800,71701,43,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Bernard Anício Caldeira Duarte,MID,0,0,15,1,51.6,215,0,0,8.4,16.4,71,0,0,0,0,22,0,45300,0.0,1.0,16.0,3,-975,454,1429,64,1,0,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,Frederico Rodrigues de Paula Santos,MID,0,0,10,1,8.5,217,0,0,3.3,21.0,90,0,0,0,0,22,0,16421,0.0,4.0,3.0,3,-57,1262,1319,53,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Theo Walcott,MID,0,0,2,1,16.2,215,0,0,4.7,9.6,73,0,0,0,0,22,0,28831,0.0,1.0,21.0,3,710,1193,483,62,1,0,22,2020-01-11 15:00:00,Southampton,3,3.0
2019-20,Pedro Lomba Neto,MID,0,0,7,0,6.3,220,1,0,5.7,5.2,84,0,0,0,0,22,0,7673,1.0,1.0,45.0,2,3353,4354,1001,50,1,0,22,2020-01-11 15:00:00,Wolves,3,2.0
2019-20,Dominic Calvert-Lewin,FWD,0,0,-1,1,4.8,215,0,0,10.8,6.0,90,0,0,0,0,22,0,513848,0.0,1.0,97.0,1,236939,266754,29815,59,1,1,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,Leander Dendoncker,MID,0,3,36,0,11.3,220,1,1,7.7,48.8,90,0,0,0,0,22,0,702244,1.0,1.0,17.0,10,-25600,23777,49377,44,1,0,22,2020-01-11 15:00:00,Wolves,3,2.0
2019-20,Harvey Barnes,MID,0,0,3,0,1.7,216,1,0,1.3,3.8,57,0,0,0,0,22,0,41255,2.0,1.0,7.0,1,-5031,1053,6084,59,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Youri Tielemans,MID,0,0,4,0,11.0,216,1,0,1.4,3.4,13,0,0,0,0,22,0,391089,2.0,1.0,0.0,1,-40332,6704,47036,63,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Mason Mount,MID,0,0,16,1,46.3,213,0,0,10.2,25.6,90,0,0,0,0,22,0,1400882,0.0,3.0,30.0,3,-105572,36358,141930,63,1,0,22,2020-01-11 15:00:00,Chelsea,2,1.0
2019-20,Marcus Rashford,MID,0,3,57,0,9.4,217,0,2,16.0,73.2,58,0,0,0,0,22,0,2193838,0.0,4.0,77.0,12,108583,213745,105162,92,1,0,22,2020-01-11 15:00:00,Man Utd,4,1.0
2019-20,Davy Pröpper,MID,0,0,8,0,11.3,215,1,0,2.6,14.8,90,0,0,0,0,22,0,25273,0.0,1.0,0.0,2,-698,412,1110,49,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Todd Cantwell,MID,0,0,15,0,8.4,217,4,0,5.1,13.8,90,0,0,0,0,22,0,1745327,0.0,4.0,29.0,2,92352,152227,59875,49,0,0,22,2020-01-11 15:00:00,Norwich,1,4.0
2019-20,Danny Ings,FWD,0,0,22,0,11.4,216,1,1,15.7,42.8,90,0,0,0,0,22,0,1544123,2.0,1.0,103.0,5,291155,348474,57319,67,0,1,22,2020-01-11 15:00:00,Aston Villa,1,4.0
2019-20,Moussa Djenepo,MID,0,0,0,0,0.3,216,0,0,0.0,0.0,12,0,0,0,0,22,0,6018,2.0,1.0,0.0,1,-213,233,446,52,0,0,22,2020-01-11 15:00:00,Southampton,1,3.0
2019-20,Pierre-Emile Højbjerg,MID,0,0,6,0,1.8,216,1,0,2.1,10.6,90,0,0,0,0,22,0,29861,2.0,1.0,9.0,1,-231,2219,2450,48,0,1,22,2020-01-11 15:00:00,Spurs,1,2.0
2019-20,Onel Hernández,MID,0,0,4,0,0.8,217,1,0,1.3,2.0,25,0,0,0,0,22,0,5150,0.0,4.0,10.0,1,-216,136,352,53,0,0,22,2020-01-11 15:00:00,Norwich,1,4.0
2019-20,João Filipe Iria Santos Moutinho,MID,1,1,24,0,26.4,220,1,0,5.4,27.4,90,0,0,0,0,22,0,407903,1.0,1.0,0.0,6,10429,32832,22403,54,1,0,22,2020-01-11 15:00:00,Wolves,3,2.0
2019-20,Glenn Murray,FWD,0,0,-1,0,0.5,215,0,0,2.5,1.0,18,0,0,0,0,22,0,52664,0.0,1.0,23.0,1,-1424,283,1707,55,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Ashley Westwood,MID,0,0,6,0,2.1,213,3,0,2.8,8.0,90,0,0,0,0,22,0,27035,0.0,3.0,18.0,1,187,2222,2035,54,0,1,22,2020-01-11 15:00:00,Burnley,1,2.0
2019-20,Ayoze Pérez,MID,0,0,5,0,5.0,216,1,0,1.0,4.6,66,0,0,0,0,22,0,446880,2.0,1.0,0.0,2,118506,137789,19283,60,1,0,22,2020-01-11 15:00:00,Leicester,3,1.0
2019-20,Jorge Luiz Frello Filho,MID,0,1,30,1,2.3,213,0,1,5.7,37.8,90,0,0,0,0,22,0,231396,0.0,3.0,17.0,9,-5372,8406,13778,49,1,0,22,2020-01-11 15:00:00,Chelsea,2,1.0
2019-20,Matthew Longstaff,MID,0,0,10,0,3.0,220,1,0,1.8,12.6,90,0,0,0,0,22,0,15397,1.0,1.0,2.0,1,-1349,576,1925,45,0,1,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Adam Idah,FWD,0,0,6,0,1.5,217,3,0,0.9,3.0,64,0,0,0,0,22,0,9673,0.0,4.0,4.0,2,1470,2150,680,44,0,0,22,2020-01-11 15:00:00,Norwich,1,4.0
2019-20,Dwight Gayle,FWD,1,0,16,0,25.2,220,1,0,5.2,25.2,27,0,0,0,0,22,0,3353,1.0,1.0,2.0,4,-242,152,394,50,0,0,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Leandro Trossard,MID,0,0,8,0,16.7,215,1,0,4.2,12.4,90,0,0,0,0,22,0,25116,0.0,1.0,13.0,2,-624,2259,2883,58,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Alireza Jahanbakhsh,MID,0,0,3,0,2.5,215,1,0,0.7,0.6,61,0,0,0,0,22,0,10763,0.0,1.0,4.0,2,4848,5759,911,58,0,0,22,2020-01-11 15:00:00,Brighton,3,3.0
2019-20,Demarai Gray,MID,0,0,3,0,0.3,216,1,0,2.5,5.4,23,0,0,0,0,22,0,18904,2.0,1.0,19.0,1,-169,475,644,51,1,0,22,2020-01-11 15:00:00,Everton,3,3.0
2019-20,Callum Hudson-Odoi,MID,0,0,27,1,40.7,213,0,1,13.1,46.8,90,0,0,0,0,22,0,35298,0.0,3.0,43.0,8,-67,2883,2950,53,1,0,22,2020-01-11 15:00:00,Chelsea,2,1.0
2019-20,Isaac Hayden,MID,0,0,6,0,6.8,220,1,0,1.7,10.6,90,0,0,0,0,22,0,258279,1.0,1.0,0.0,2,1857,16072,14215,43,0,0,22,2020-01-11 15:00:00,Newcastle,2,3.0
2019-20,Max Meyer,MID,0,0,5,0,1.1,214,1,0,0.8,3.0,67,0,0,0,0,22,0,5983,1.0,1.0,4.0,2,-110,35,145,52,1,0,22,2020-01-11 12:30:00,Crystal Palace,2,3.0
2019-20,James McCarthy,MID,0,0,7,0,2.6,214,1,0,2.7,22.2,90,0,0,0,0,22,0,40793,1.0,1.0,2.0,1,-1026,755,1781,44,1,1,22,2020-01-11 12:30:00,Crystal Palace,2,3.0
2019-20,Granit Xhaka,MID,0,0,12,0,1.8,214,1,0,2.2,1.8,90,0,0,0,0,22,0,44664,1.0,1.0,18.0,2,802,1560,758,51,0,0,22,2020-01-11 12:30:00,Arsenal,3,2.0
2019-20,Cenk Tosun,FWD,0,0,1,0,0.3,214,0,0,0.5,0.2,22,0,0,0,0,22,0,8407,1.0,1.0,4.0,1,281,137,27,57,1,0,22,2020-01-11 12:30:00,Everton,2,3.0
2019-20,Nicolas Pépé,MID,0,0,6,0,16.0,214,1,0,4.9,10.2,90,0,0,0,0,22,0,180384,1.0,1.0,23.0,1,20861,26626,5765,91,0,1,22,2020-01-11 12:30:00,Arsenal,3,2.0
2019-20,Cheikhou Kouyaté,MID,1,2,22,0,11.5,214,1,0,6.5,30.2,90,0,0,0,0,22,0,17123,1.0,1.0,23.0,7,-1620,715,2335,49,1,0,22,2020-01-11 12:30:00,Crystal Palace,2,3.0
2019-20,James McArthur,MID,0,0,12,0,3.1,214,1,0,2.1,17.4,90,0,0,0,0,22,0,48735,1.0,1.0,0.0,2,-2677,806,3483,52,1,0,22,2020-01-11 12:30:00,Crystal Palace,2,3.0
