Season,name,position,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,match_date,team,opp_team_rating,team_rating
2019-20,Lukasz Fabianski,GK,0,0,18,0,0.0,388,8,5,0,2.8,28.4,90,0,0,0,0,1,4,286631,5.0,0.0,0.0,1,0,0,0,50,True,0,1,2019-08-10 11:30:00,West Ham,1,4.0
2019-20,Adrián San Miguel del Castillo,GK,0,0,7,0,0.0,526,1,1,0,1.1,10.6,51,0,0,0,0,1,2,0,1.0,4.0,0.0,1,0,0,0,45,True,0,1,2019-08-09 19:00:00,Liverpool,4,1.0
2019-20,Alisson Ramses Becker,GK,0,0,7,0,0.0,189,1,0,0,0.6,5.6,38,0,0,0,0,1,2,1769075,1.0,4.0,0.0,1,0,0,0,60,True,0,1,2019-08-09 19:00:00,Liverpool,4,1.0
2019-20,Tim Krul,GK,0,0,19,0,0.0,280,1,4,0,3.0,30.4,90,0,0,0,0,1,4,65462,1.0,4.0,0.0,1,0,0,0,45,False,0,1,2019-08-09 19:00:00,Norwich,1,4.0
2018-19,Ederson Santana de Moraes,GK,0,0,11,0,0.0,260,371,1,0,0.6,5.8,90,0,0,0,0,38,1,1452156,4.0,1.0,0.0,2,27655,40171,12516,57,False,0,38,2019-05-12 14:00:00,Man City,4,1.0
2018-19,Hugo Lloris,GK,0,0,23,0,0.0,351,379,2,0,4.9,48.6,90,0,0,0,0,38,7,388767,2.0,2.0,0.0,3,-735,6992,7727,54,True,0,38,2019-05-12 14:00:00,Spurs,2,1.0
2018-19,Angus Gunn,GK,0,0,8,0,0.0,452,378,1,0,0.6,6.4,90,0,0,0,0,38,2,70570,1.0,1.0,0.0,2,2994,5703,2709,43,True,0,38,2019-05-12 14:00:00,Norwich,4,
2018-19,Alisson Ramses Becker,GK,0,0,25,1,0.0,468,376,0,0,2.0,19.8,90,0,0,0,0,38,2,1476882,0.0,2.0,0.0,6,-4648,14471,19119,59,True,0,38,2019-05-12 14:00:00,Liverpool,2,1.0
2018-19,Ben Foster,GK,0,0,20,0,0.0,445,380,4,0,3.7,37.0,90,0,0,0,0,38,5,537446,4.0,1.0,0.0,1,-912,8905,9817,46,True,0,38,2019-05-12 14:00:00,Watford,2,3.0
2018-19,Danny Ward,GK,0,0,2,0,2.6,105,377,0,0,0.9,6.0,16,0,0,0,0,38,0,12642,2.0,0.0,0.0,1,-90,80,170,43,False,0,38,2019-05-12 14:00:00,Leicester,2,2.0
2018-19,Bernd Leno,GK,0,0,15,0,0.0,2,372,1,0,2.6,26.0,90,0,0,0,0,38,3,251819,3.0,1.0,0.0,3,-2158,6049,8207,49,False,0,38,2019-05-12 14:00:00,Arsenal,3,1.0
2018-19,Jordan Pickford,GK,0,0,12,0,0.0,154,379,2,0,1.2,12.0,90,0,0,0,0,38,1,840491,2.0,2.0,0.0,1,-6262,8896,15158,49,False,0,38,2019-05-12 14:00:00,Everton,1,2.0
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,14,0,0.0,454,376,2,0,1.9,19.4,90,0,0,0,0,38,3,501294,0.0,2.0,0.0,2,-16336,1817,18153,45,False,0,38,2019-05-12 14:00:00,Wolves,1,2.0
2018-19,Willy Caballero,GK,0,0,26,1,1.0,112,375,0,0,2.2,21.0,90,0,0,0,0,38,3,8465,0.0,0.0,0.0,7,-50,35,85,47,False,0,38,2019-05-12 14:00:00,Chelsea,2,1.0
2018-19,Vicente Guaita,GK,0,0,19,0,0.0,137,373,3,0,3.9,38.8,90,0,0,0,0,38,5,155173,3.0,5.0,0.0,2,3857,8367,4510,43,True,0,38,2019-05-12 14:00:00,Crystal Palace,3,3.0
2018-19,Tom Heaton,GK,0,0,11,0,0.1,67,372,3,0,2.1,20.6,90,0,0,0,0,38,3,33117,3.0,1.0,0.0,1,-156,859,1015,48,True,1,38,2019-05-12 14:00:00,Man Utd,1,2.0
2018-19,Lukasz Fabianski,GK,0,0,25,0,0.0,400,380,1,0,5.4,54.0,90,0,0,0,0,38,7,901780,4.0,1.0,0.0,4,-5224,9064,14288,47,False,0,38,2019-05-12 14:00:00,West Ham,3,2.0
2018-19,Kasper Schmeichel,GK,0,0,30,1,0.0,213,375,0,0,3.0,29.6,90,0,0,0,0,38,4,299126,0.0,0.0,0.0,7,-2461,1952,4413,50,True,0,38,2019-05-12 14:00:00,Leicester,1,2.0
2018-19,Martin Dubravka,GK,0,0,27,1,0.0,309,374,0,0,2.0,20.2,90,0,0,0,0,38,2,63319,4.0,0.0,0.0,6,6343,8112,1769,50,False,0,38,2019-05-12 14:00:00,Newcastle,4,3.0
2018-19,Mathew Ryan,GK,0,0,21,0,0.0,47,371,4,0,3.6,35.8,90,0,0,0,0,38,5,311055,4.0,1.0,0.0,1,-4940,3262,8202,44,True,0,38,2019-05-12 14:00:00,Brighton,1,4.0
2018-19,Kasper Schmeichel,GK,0,0,15,0,0.0,213,367,1,0,3.5,34.6,90,0,0,0,0,37,4,301417,0.0,1.0,0.0,3,-5839,977,6816,50,False,0,37,2019-05-06 19:00:00,Leicester,1,2.0
2018-19,Ederson Santana de Moraes,GK,0,0,24,1,0.0,260,367,0,0,1.0,10.2,90,0,0,0,0,37,2,1419078,0.0,1.0,0.0,6,16629,26230,9601,57,True,0,37,2019-05-06 19:00:00,Man City,2,1.0
2018-19,Mathew Ryan,GK,0,0,19,0,0.0,47,361,1,0,4.2,42.4,90,0,0,0,0,37,6,316757,1.0,1.0,0.0,4,-14661,1669,16330,44,False,0,37,2019-05-05 15:30:00,Brighton,1,4.0
2018-19,Bernd Leno,GK,0,0,15,0,0.0,2,361,1,0,3.2,31.6,90,0,0,0,0,37,4,254837,1.0,1.0,0.0,3,6482,11915,5433,49,True,0,37,2019-05-05 15:30:00,Arsenal,4,1.0
2018-19,Kepa Arrizabalaga,GK,0,0,26,1,0.0,498,364,0,0,2.3,22.8,90,0,0,0,0,37,3,310289,0.0,3.0,0.0,7,-2702,2685,5387,54,True,0,37,2019-05-05 13:00:00,Chelsea,3,1.0
2018-19,Ben Foster,GK,0,0,20,0,0.0,445,364,3,0,5.0,50.0,90,0,0,0,0,37,6,538428,0.0,3.0,0.0,3,-25121,1785,26906,46,False,0,37,2019-05-05 13:00:00,Watford,1,3.0
2018-19,Jonas Lössl,GK,1,3,29,0,10.0,191,366,1,0,6.0,50.2,90,0,0,0,0,37,6,96850,1.0,1.0,0.0,9,-1636,511,2147,44,True,1,37,2019-05-05 13:00:00,Everton,2,2.0
2018-19,Martin Dubravka,GK,0,0,11,0,0.0,309,368,3,0,1.1,10.6,90,0,0,0,0,37,1,55744,3.0,2.0,0.0,1,-2967,617,3584,50,True,0,37,2019-05-04 18:45:00,Newcastle,1,3.0
2018-19,Alisson Ramses Becker,GK,0,0,19,0,0.0,468,368,2,0,2.7,26.8,90,0,0,0,0,37,4,1479275,3.0,2.0,0.0,2,-6267,9142,15409,59,False,0,37,2019-05-04 18:45:00,Liverpool,3,1.0
2018-19,Danny Ward,GK,0,0,-1,0,2.3,105,363,2,0,3.3,0.0,59,0,0,0,0,37,0,12737,3.0,2.0,32.0,1,-32,78,110,43,True,0,37,2019-05-04 16:30:00,Leicester,3,2.0
2018-19,Vicente Guaita,GK,0,0,22,0,0.0,137,363,2,0,5.0,50.4,90,0,0,0,0,37,6,151931,3.0,2.0,0.0,3,25464,27267,1803,43,False,0,37,2019-05-04 16:30:00,Crystal Palace,4,3.0
2018-19,Will Norris,GK,0,0,3,0,0.0,422,370,0,0,0.0,0.0,1,0,0,0,0,37,0,140086,0.0,1.0,0.0,1,823,2935,2112,39,True,0,37,2019-05-04 14:00:00,Burnley,4,3.0
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,24,1,0.0,454,370,0,0,1.3,13.2,90,0,0,0,0,37,2,520649,0.0,1.0,0.0,6,3700,10055,6355,45,True,0,37,2019-05-04 14:00:00,Wolves,4,2.0
2018-19,Lukasz Fabianski,GK,0,0,22,1,0.0,400,369,0,0,1.1,10.8,90,0,0,0,0,37,1,909054,0.0,3.0,0.0,6,5999,12695,6696,47,True,0,37,2019-05-04 14:00:00,West Ham,4,2.0
2018-19,Fraser Forster,GK,0,0,13,0,0.0,329,369,3,0,2.2,22.2,90,0,0,0,0,37,3,37604,0.0,3.0,0.0,2,-89,144,233,42,False,0,37,2019-05-04 14:00:00,Southampton,2,4.0
2018-19,Hugo Lloris,GK,0,0,18,0,0.0,351,362,1,0,4.0,39.8,90,0,0,0,0,37,5,388804,0.0,1.0,0.0,3,-5046,4269,9315,54,False,0,37,2019-05-04 11:30:00,Spurs,3,1.0
2018-19,Tom Heaton,GK,0,0,16,0,0.0,67,365,2,0,3.1,30.6,90,0,0,0,0,37,5,33263,0.0,2.0,0.0,2,-54,754,808,48,False,0,37,2019-05-03 19:00:00,Man Utd,2,2.0
2018-19,Jordan Pickford,GK,0,0,21,1,0.0,154,365,0,0,1.2,12.2,90,0,0,0,0,37,1,848737,0.0,2.0,0.0,6,15789,20562,4773,49,True,0,37,2019-05-03 19:00:00,Everton,3,2.0
2018-19,Kepa Arrizabalaga,GK,0,0,15,0,0.0,498,357,1,0,2.2,22.4,90,0,0,0,0,36,3,312315,1.0,1.0,0.0,3,-12746,1384,14130,54,False,0,36,2019-04-28 15:30:00,Chelsea,2,1.0
2018-19,Ederson Santana de Moraes,GK,0,0,22,1,0.0,260,352,0,0,0.3,2.6,90,0,0,0,0,36,0,1401395,1.0,0.0,0.0,6,41799,48089,6290,56,False,0,36,2019-04-28 13:05:00,Man City,3,1.0
2018-19,Tom Heaton,GK,0,0,21,0,0.0,67,352,1,0,3.9,39.4,90,0,0,0,0,36,5,33146,1.0,0.0,0.0,3,-628,570,1198,48,True,0,36,2019-04-28 13:05:00,Man Utd,1,2.0
2018-19,Bernd Leno,GK,0,0,30,0,0.0,2,355,3,0,6.8,68.0,90,0,0,0,0,36,9,246862,0.0,3.0,0.0,4,-10178,2575,12753,49,False,0,36,2019-04-28 11:00:00,Arsenal,2,1.0
2018-19,Kasper Schmeichel,GK,0,0,27,1,10.0,213,355,0,0,2.4,14.4,90,0,0,0,0,36,1,306973,0.0,3.0,0.0,6,-6365,827,7192,50,True,0,36,2019-04-28 11:00:00,Leicester,1,2.0
2018-19,Mathew Ryan,GK,0,0,10,0,0.0,47,351,1,0,0.4,3.8,90,0,0,0,0,36,0,332077,1.0,1.0,0.0,2,1462,6564,5102,44,True,0,36,2019-04-27 16:30:00,Brighton,3,4.0
2018-19,Martin Dubravka,GK,0,0,12,0,0.0,309,351,1,0,1.1,10.6,90,0,0,0,0,36,1,58920,1.0,1.0,0.0,2,1065,2731,1666,50,False,0,36,2019-04-27 16:30:00,Newcastle,4,3.0
2018-19,Ben Foster,GK,0,0,9,0,0.0,445,360,2,0,0.4,3.6,90,0,0,0,0,36,1,564049,2.0,1.0,0.0,1,-16098,3785,19883,46,True,0,36,2019-04-27 14:00:00,Watford,2,3.0
2018-19,Angus Gunn,GK,0,0,7,0,0.0,452,358,3,0,0.8,8.4,90,0,0,0,0,36,2,65410,3.0,3.0,0.0,1,2061,3352,1291,43,True,0,36,2019-04-27 14:00:00,Norwich,3,
2018-19,Danny Ward,GK,0,0,8,0,21.7,105,354,1,0,10.4,15.6,29,0,0,0,0,36,0,12751,0.0,1.0,67.0,1,-51,52,103,43,False,0,36,2019-04-27 14:00:00,Leicester,4,2.0
2018-19,Vicente Guaita,GK,0,1,26,1,0.0,137,353,0,0,2.2,22.2,90,0,0,0,0,36,3,125344,0.0,0.0,0.0,8,12020,14086,2066,42,True,0,36,2019-04-27 14:00:00,Crystal Palace,2,3.0
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,7,0,0.0,454,360,1,0,0.5,5.2,90,0,0,0,0,36,0,516200,2.0,1.0,0.0,2,-1233,4975,6208,45,False,0,36,2019-04-27 14:00:00,Wolves,3,2.0
2018-19,Jordan Pickford,GK,0,0,20,1,0.0,154,353,0,0,0.4,3.8,90,0,0,0,0,36,0,831097,0.0,0.0,0.0,6,12665,17945,5280,49,False,0,36,2019-04-27 14:00:00,Everton,3,2.0
2018-19,Lukasz Fabianski,GK,0,2,31,1,10.0,400,359,0,0,4.5,35.2,90,0,0,0,0,36,4,901270,1.0,0.0,0.0,9,-16290,1469,17759,47,False,0,36,2019-04-27 11:30:00,West Ham,1,2.0
2018-19,Hugo Lloris,GK,0,0,24,0,0.0,351,359,1,0,4.7,46.6,90,0,0,0,0,36,6,393877,1.0,0.0,0.0,4,77,10847,10770,54,True,0,36,2019-04-27 11:30:00,Spurs,2,1.0
2018-19,Jonas Lössl,GK,0,0,12,0,0.0,191,356,5,0,1.9,18.8,90,0,0,0,0,36,2,98514,0.0,5.0,0.0,0,-1423,368,1791,44,False,0,36,2019-04-26 19:00:00,Everton,1,2.0
2018-19,Alisson Ramses Becker,GK,0,0,28,1,0.0,468,356,0,0,1.1,11.0,90,0,0,0,0,36,1,1484167,0.0,5.0,0.0,6,14491,25763,11272,59,True,0,36,2019-04-26 19:00:00,Liverpool,4,1.0
2018-19,Ederson Santana de Moraes,GK,0,0,24,1,0.0,260,306,0,0,0.8,8.2,90,0,0,0,0,35,1,1353189,2.0,0.0,0.0,6,-10373,20819,31192,56,False,0,35,2019-04-24 19:00:00,Man City,2,1.0
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,9,0,0.0,454,310,1,0,0.2,2.4,90,0,0,0,0,35,0,518223,1.0,3.0,0.0,2,13597,23124,9527,45,True,0,35,2019-04-24 18:45:00,Wolves,1,2.0
2018-19,Bernd Leno,GK,0,0,4,0,0.0,2,310,3,0,0.0,0.0,90,0,0,0,0,35,0,263807,1.0,3.0,0.0,1,47006,51276,4270,49,False,0,35,2019-04-24 18:45:00,Arsenal,2,1.0
2018-19,Mathew Ryan,GK,0,0,17,0,0.0,47,328,1,0,2.4,23.6,90,0,0,0,0,35,4,328771,0.0,1.0,0.0,3,-27002,4299,31301,44,False,0,35,2019-04-23 18:45:00,Brighton,1,4.0
2018-19,Angus Gunn,GK,0,0,15,0,0.0,452,308,1,0,2.7,26.8,90,0,0,0,0,35,3,64732,1.0,1.0,0.0,3,15239,16781,1542,43,False,0,35,2019-04-23 18:45:00,Norwich,3,
2018-19,Hugo Lloris,GK,0,0,24,1,0.0,351,328,0,0,1.2,12.2,90,0,0,0,0,35,1,395439,0.0,1.0,0.0,6,14720,25156,10436,54,True,0,35,2019-04-23 18:45:00,Spurs,4,1.0
2018-19,Ben Foster,GK,0,0,16,0,0.0,445,308,1,0,2.5,24.8,90,0,0,0,0,35,3,595031,1.0,1.0,0.0,3,124265,128986,4721,46,True,0,35,2019-04-23 18:45:00,Watford,4,3.0
2018-19,Tom Heaton,GK,0,0,19,0,0.0,67,344,2,0,4.2,42.4,90,0,0,0,0,35,6,33381,2.0,2.0,0.0,2,-2534,774,3308,48,False,1,35,2019-04-22 19:00:00,Man Utd,1,2.0
2018-19,Kepa Arrizabalaga,GK,0,0,11,0,0.0,498,344,2,0,1.3,12.8,90,0,0,0,0,35,1,323616,2.0,2.0,0.0,1,-9595,6346,15941,54,True,0,35,2019-04-22 19:00:00,Chelsea,3,1.0
2018-19,Vicente Guaita,GK,0,0,14,0,0.0,137,341,2,0,1.9,18.6,90,0,0,0,0,35,3,112091,3.0,2.0,0.0,2,3270,11722,8452,42,False,0,35,2019-04-21 15:00:00,Crystal Palace,1,3.0
2018-19,Bernd Leno,GK,0,0,15,0,0.0,2,341,3,0,3.1,31.4,90,0,0,0,0,35,4,263807,3.0,2.0,0.0,2,47006,51276,4270,49,True,0,35,2019-04-21 15:00:00,Arsenal,3,1.0
2018-19,Alisson Ramses Becker,GK,0,0,24,1,0.0,468,343,0,0,1.6,15.8,90,0,0,0,0,35,2,1461026,2.0,0.0,0.0,6,-2013,19790,21803,59,False,0,35,2019-04-21 15:00:00,Liverpool,4,1.0
2018-19,Jordan Pickford,GK,0,0,23,1,0.0,154,345,0,0,0.7,7.4,90,0,0,0,0,35,1,813195,0.0,4.0,0.0,6,-14216,9146,23362,49,True,0,35,2019-04-21 12:30:00,Everton,2,2.0
2018-19,Martin Dubravka,GK,0,0,14,0,0.0,309,348,1,0,2.3,23.4,90,0,0,0,0,35,3,57324,1.0,3.0,0.0,3,1067,3783,2716,50,True,0,35,2019-04-20 16:30:00,Newcastle,4,3.0
2018-19,Angus Gunn,GK,0,0,14,0,0.0,452,348,3,0,1.1,11.0,90,0,0,0,0,35,2,64732,1.0,3.0,0.0,1,15239,16781,1542,43,False,0,35,2019-04-20 16:30:00,Norwich,3,
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,19,1,0.0,454,350,0,0,0.2,2.0,90,0,0,0,0,35,0,518223,0.0,0.0,0.0,6,13597,23124,9527,45,True,0,35,2019-04-20 14:00:00,Wolves,4,2.0
2018-19,Ben Foster,GK,0,0,15,0,0.0,445,346,1,0,1.7,17.0,90,0,0,0,0,35,2,595031,2.0,1.0,0.0,2,124265,128986,4721,46,False,0,35,2019-04-20 14:00:00,Watford,4,3.0
2018-19,Lukasz Fabianski,GK,0,0,15,0,0.0,400,349,2,0,1.5,14.8,90,0,0,0,0,35,3,910849,2.0,2.0,0.0,2,-44921,2782,47703,47,True,0,35,2019-04-20 14:00:00,West Ham,2,2.0
2018-19,Kasper Schmeichel,GK,0,0,11,0,0.0,213,349,2,0,1.2,12.2,90,0,0,0,0,35,1,311979,2.0,2.0,0.0,1,-13125,1169,14294,50,False,0,35,2019-04-20 14:00:00,Leicester,2,2.0
2018-19,Mathew Ryan,GK,0,2,32,1,0.0,47,350,0,0,3.9,38.8,90,0,0,0,0,35,5,328771,0.0,0.0,0.0,9,-27002,4299,31301,44,False,0,35,2019-04-20 14:00:00,Brighton,2,4.0
2018-19,Jonas Lössl,GK,0,0,17,0,0.0,191,346,2,0,3.4,33.8,90,0,0,0,0,35,4,99383,2.0,1.0,0.0,2,-5846,551,6397,44,True,0,35,2019-04-20 14:00:00,Everton,3,2.0
2018-19,Paulo Gazzaniga,GK,0,0,16,0,0.0,536,347,1,0,2.7,27.2,90,0,0,0,0,35,3,2596,0.0,1.0,0.0,3,-8,22,30,45,False,0,35,2019-04-20 11:30:00,Spurs,1,1.0
2018-19,Ederson Santana de Moraes,GK,0,2,28,1,0.0,260,347,0,0,3.5,35.4,90,0,0,0,0,35,4,1353189,0.0,1.0,0.0,9,-10373,20819,31192,56,True,0,35,2019-04-20 11:30:00,Man City,1,1.0
2018-19,Mathew Ryan,GK,0,0,10,0,0.0,47,302,2,0,1.1,11.2,90,0,0,0,0,34,1,358894,2.0,0.0,0.0,1,148547,169400,20853,44,True,0,34,2019-04-16 18:45:00,Brighton,4,4.0
2018-19,Ben Foster,GK,0,0,17,0,0.0,445,340,1,0,2.0,20.0,90,0,0,0,0,34,5,455853,1.0,0.0,0.0,3,73293,99544,26251,46,True,0,34,2019-04-15 19:00:00,Watford,1,3.0
2018-19,Bernd Leno,GK,0,0,24,1,0.0,2,340,0,0,1.6,16.4,90,0,0,0,0,34,2,209355,1.0,0.0,0.0,6,12975,32881,19906,49,False,0,34,2019-04-15 19:00:00,Arsenal,3,1.0
2018-19,Kepa Arrizabalaga,GK,0,0,21,0,0.0,498,336,2,0,4.4,43.6,90,0,0,0,0,34,5,333569,0.0,2.0,0.0,2,-34683,3392,38075,54,False,0,34,2019-04-14 15:30:00,Chelsea,1,1.0
2018-19,Alisson Ramses Becker,GK,0,0,27,1,0.0,468,336,0,0,2.8,28.4,90,0,0,0,0,34,3,1463770,0.0,2.0,0.0,7,-35897,5064,40961,59,True,0,34,2019-04-14 15:30:00,Liverpool,1,1.0
2018-19,Vicente Guaita,GK,0,0,17,0,0.0,137,333,3,0,2.3,23.0,90,0,0,0,0,34,4,108447,3.0,1.0,0.0,2,-5527,10521,16048,42,True,0,34,2019-04-14 13:05:00,Crystal Palace,1,3.0
2018-19,Ederson Santana de Moraes,GK,0,0,12,0,0.0,260,333,1,0,1.8,18.4,90,0,0,0,0,34,2,1364728,3.0,1.0,0.0,2,1853,33422,31569,56,False,0,34,2019-04-14 13:05:00,Man City,3,1.0
2018-19,Lukasz Fabianski,GK,0,0,12,0,0.0,400,337,2,0,1.4,13.6,90,0,0,0,0,34,2,961474,1.0,2.0,0.0,1,-104727,1228,105955,48,False,0,34,2019-04-13 16:30:00,West Ham,2,2.0
2018-19,Angus Gunn,GK,0,0,10,0,0.0,452,338,1,0,0.6,5.6,90,0,0,0,0,34,1,47977,1.0,3.0,0.0,2,18198,28904,10706,43,True,0,34,2019-04-13 14:00:00,Norwich,2,
2018-19,Jordan Pickford,GK,0,0,16,0,0.0,154,334,2,0,2.6,25.6,90,0,0,0,0,34,3,829436,0.0,2.0,0.0,2,12866,24418,11552,49,False,0,34,2019-04-13 14:00:00,Everton,4,2.0
2018-19,Mathew Ryan,GK,0,0,13,0,0.0,47,331,5,0,1.4,13.8,90,0,0,0,0,34,2,358894,5.0,0.0,0.0,0,148547,169400,20853,44,True,0,34,2019-04-13 14:00:00,Brighton,3,4.0
2018-19,Tom Heaton,GK,0,1,24,1,0.0,67,332,0,0,1.0,10.4,90,0,0,0,0,34,2,36097,0.0,2.0,0.0,7,-1326,1449,2775,48,True,0,34,2019-04-13 14:00:00,Man Utd,4,2.0
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,13,0,0.0,454,338,3,0,2.2,21.6,90,0,0,0,0,34,3,502919,1.0,3.0,0.0,2,-9928,14503,24431,45,False,0,34,2019-04-13 14:00:00,Wolves,4,2.0
2018-19,Hugo Lloris,GK,0,0,21,1,0.0,351,339,0,0,0.6,6.4,90,0,0,0,0,34,1,378125,0.0,4.0,0.0,6,56975,75456,18481,54,True,0,34,2019-04-13 11:30:00,Spurs,4,1.0
2018-19,Martin Dubravka,GK,0,2,31,1,0.0,309,335,0,0,4.2,41.6,90,0,0,0,0,34,5,56217,1.0,0.0,0.0,9,-5585,617,6202,50,False,0,34,2019-04-12 19:00:00,Newcastle,2,3.0
2018-19,Kasper Schmeichel,GK,0,0,14,0,0.0,213,335,1,0,3.4,34.0,90,0,0,0,0,34,4,325818,1.0,0.0,0.0,2,-11388,2595,13983,50,True,1,34,2019-04-12 19:00:00,Leicester,3,2.0
2018-19,Kepa Arrizabalaga,GK,0,0,21,1,0.0,498,322,0,0,1.5,15.0,90,0,0,0,0,33,2,384010,0.0,2.0,0.0,5,25485,31892,6407,54,True,1,33,2019-04-08 19:00:00,Chelsea,2,1.0
2018-19,Lukasz Fabianski,GK,0,0,20,0,0.0,400,322,2,0,4.5,44.8,90,0,0,0,0,33,5,1058484,0.0,2.0,0.0,2,-27069,3340,30409,48,False,0,33,2019-04-08 19:00:00,West Ham,1,2.0
2018-19,Bernd Leno,GK,0,0,20,0,0.0,2,323,1,0,4.1,41.4,90,0,0,0,0,33,5,201274,0.0,1.0,0.0,3,36103,38855,2752,48,False,0,33,2019-04-07 13:05:00,Arsenal,2,1.0
2018-19,Jordan Pickford,GK,0,1,23,1,0.0,154,323,0,0,1.6,15.8,90,0,0,0,0,33,2,815452,0.0,1.0,0.0,7,14725,20563,5838,49,True,0,33,2019-04-07 13:05:00,Everton,1,2.0
2018-19,Vicente Guaita,GK,0,3,32,1,0.0,137,326,0,0,3.2,32.2,90,0,0,0,0,33,5,116285,1.0,0.0,0.0,10,10919,12935,2016,42,False,0,33,2019-04-06 14:00:00,Crystal Palace,3,3.0
2018-19,Tom Heaton,GK,0,0,12,0,0.0,67,321,1,0,1.4,14.4,90,0,0,0,0,33,2,37627,3.0,1.0,0.0,2,1137,1830,693,48,False,0,33,2019-04-06 14:00:00,Man Utd,3,2.0
2018-19,Kasper Schmeichel,GK,0,0,15,0,0.0,213,324,1,0,3.0,30.4,90,0,0,0,0,33,3,349485,4.0,1.0,0.0,3,35086,37611,2525,50,False,0,33,2019-04-06 14:00:00,Leicester,4,2.0
2018-19,Martin Dubravka,GK,0,0,7,0,0.0,309,326,1,0,0.3,2.8,90,0,0,0,0,33,0,64745,1.0,0.0,0.0,2,6486,7838,1352,50,True,0,33,2019-04-06 14:00:00,Newcastle,3,3.0
2018-19,Alisson Ramses Becker,GK,0,0,12,0,0.0,468,327,1,0,0.5,4.8,90,0,0,0,0,33,0,1501921,3.0,1.0,0.0,2,19183,30934,11751,59,False,0,33,2019-04-05 19:00:00,Liverpool,4,1.0
2018-19,Angus Gunn,GK,0,0,12,0,0.0,452,327,3,0,1.3,13.4,90,0,0,0,0,33,2,30200,3.0,1.0,0.0,1,5221,6276,1055,43,True,0,33,2019-04-05 19:00:00,Norwich,1,
2018-19,Mathew Ryan,GK,0,0,11,0,0.0,47,265,3,0,1.2,11.6,90,0,0,0,0,32,1,209682,0.0,3.0,0.0,1,16147,22281,6134,44,False,0,32,2019-04-03 18:45:00,Brighton,1,4.0
2018-19,Hugo Lloris,GK,0,0,26,1,0.0,351,307,0,0,1.5,15.0,90,0,0,0,0,32,1,324472,0.0,2.0,0.0,6,-2487,7588,10075,54,True,0,32,2019-04-03 18:45:00,Spurs,3,1.0
2018-19,Ederson Santana de Moraes,GK,0,0,24,1,0.0,260,325,0,0,1.0,9.6,90,0,0,0,0,32,1,1443255,0.0,2.0,0.0,6,92763,111832,19069,56,True,0,32,2019-04-03 18:45:00,Man City,4,1.0
2018-19,Kepa Arrizabalaga,GK,0,0,21,1,0.0,498,265,0,0,0.7,6.8,90,0,0,0,0,32,1,405674,0.0,3.0,0.0,6,59045,68198,9153,54,True,0,32,2019-04-03 18:45:00,Chelsea,4,1.0
2018-19,Vicente Guaita,GK,0,0,27,0,0.0,137,307,2,0,6.3,63.2,90,0,0,0,0,32,8,99208,0.0,2.0,0.0,3,4202,8769,4567,42,False,0,32,2019-04-03 18:45:00,Crystal Palace,1,3.0
2018-19,Ben Foster,GK,0,0,21,0,0.0,445,329,1,0,4.7,46.6,90,0,0,0,0,32,6,397612,1.0,4.0,0.0,4,9166,20585,11419,46,True,0,32,2019-04-02 18:45:00,Watford,4,3.0
2018-19,Rui Pedro dos Santos Patrício,GK,0,0,14,0,0.0,454,330,1,0,2.9,28.8,90,0,0,0,0,32,3,516531,1.0,2.0,0.0,3,5027,19210,14183,45,True,0,32,2019-04-02 18:45:00,Wolves,2,2.0
2018-19,Martin Dubravka,GK,0,0,12,0,0.0,309,311,2,0,0.9,9.2,90,0,0,0,0,32,1,51836,0.0,2.0,0.0,1,-6062,981,7043,50,False,0,32,2019-04-01 19:00:00,Newcastle,1,3.0
2018-19,Bernd Leno,GK,0,0,23,1,0.0,2,311,0,0,1.0,10.2,90,0,0,0,0,32,1,156501,0.0,2.0,0.0,6,7170,13360,6190,48,True,0,32,2019-04-01 19:00:00,Arsenal,3,1.0
2018-19,Alisson Ramses Becker,GK,0,0,12,0,0.0,468,318,1,0,1.2,11.6,90,0,0,0,0,32,1,1443008,1.0,2.0,0.0,2,-71765,4917,76682,59,True,0,32,2019-03-31 15:30:00,Liverpool,1,1.0
2018-19,Hugo Lloris,GK,0,0,7,0,0.0,351,318,2,0,1.7,16.6,90,0,0,0,0,32,2,324472,1.0,2.0,0.0,1,-2487,7588,10075,54,False,0,32,2019-03-31 15:30:00,Spurs,1,1.0
2018-19,Kepa Arrizabalaga,GK,0,0,13,0,0.0,498,314,1,0,1.3,12.6,90,0,0,0,0,32,2,405674,2.0,1.0,0.0,2,59045,68198,9153,54,False,0,32,2019-03-31 13:05:00,Chelsea,4,1.0
